"id_ventil_task","id_agent","id_agent_creation","date_creation","type_chaine_paie","id_type_pointage","id_ventil_date_from","id_ventil_date_to","date_ventilation","task_status","version"
"461","9003255","9003742","2015-07-03T13:44:08.828","SHC","NULL","2","4","2015-07-03T13:49:06.859","OK","0"
"462","9005315","9003742","2015-07-03T13:44:08.832","SHC","NULL","2","4","2015-07-03T13:49:08.858","OK","0"
"463","9002753","9003742","2015-07-03T13:44:08.836","SHC","NULL","2","4","2015-07-03T13:49:09.134","OK","0"
"464","9003674","9003742","2015-07-03T13:44:08.838","SHC","NULL","2","4","2015-07-03T13:49:09.330","OK","0"
"465","9004737","9003742","2015-07-03T13:44:08.840","SHC","NULL","2","4","2015-07-03T13:49:09.537","OK","0"
"466","9004647","9003742","2015-07-03T13:44:08.843","SHC","NULL","2","4","2015-07-03T13:49:09.739","OK","0"
"467","9004202","9003742","2015-07-03T14:25:59.503","SHC","NULL","2","4","2015-07-03T14:26:00.642","OK","0"
"468","9004750","9003742","2015-07-03T14:25:59.515","SHC","NULL","2","4","2015-07-03T14:26:00.832","OK","0"
"469","9004365","9003742","2015-07-03T14:25:59.525","SHC","NULL","2","4","2015-07-03T14:26:03.080","OK","0"
"470","9004622","9003742","2015-07-03T14:25:59.528","SHC","NULL","2","4","2015-07-03T14:26:03.384","OK","0"
"471","9004483","9003742","2015-07-03T14:25:59.538","SHC","NULL","2","4","2015-07-03T14:26:03.679","OK","0"
"472","9004476","9003742","2015-07-03T14:25:59.545","SHC","NULL","2","4","2015-07-03T14:26:04.884","OK","0"
"473","9004623","9003742","2015-07-03T14:25:59.548","SHC","NULL","2","4","2015-07-03T14:26:05.095","OK","0"
"474","9005253","9003742","2015-07-03T14:25:59.579","SHC","NULL","2","4","2015-07-03T14:26:06.344","OK","0"
"475","9005170","9003742","2015-07-03T14:25:59.584","SHC","NULL","2","4","2015-07-03T14:26:08.556","OK","0"
"476","9003942","9003742","2015-07-03T14:25:59.597","SHC","NULL","2","4","2015-07-03T14:26:08.771","OK","0"
"477","9004004","9003742","2015-07-03T14:25:59.602","SHC","NULL","2","4","2015-07-03T14:26:09.060","OK","0"
"478","9004564","9003742","2015-07-03T14:25:59.612","SHC","NULL","2","4","2015-07-03T14:26:09.249","OK","0"
"479","9005384","9003742","2015-07-03T14:25:59.619","SHC","NULL","2","4","2015-07-03T14:26:09.525","OK","0"
"480","9004811","9003742","2015-07-03T14:25:59.624","SHC","NULL","2","4","2015-07-03T14:26:09.740","OK","0"
"481","9005013","9003742","2015-07-03T14:25:59.638","SHC","NULL","2","4","2015-07-03T14:26:10.231","OK","0"
"482","9004187","9003742","2015-07-03T14:25:59.659","SHC","NULL","2","4","2015-07-03T14:26:10.800","OK","0"
"492","9004483","9003742","2015-07-08T08:35:18.453","SHC","NULL","2","4","2015-07-08T08:36:00.431","OK","0"
"1648","9002949","9004955","2015-08-24T07:53:40.066","SCV","2","5","7","2015-08-24T07:54:00.632","OK","0"
"507","9004447","9003742","2015-07-08T14:48:09.387","SCV","NULL","3","5","2015-07-08T14:50:11.316","OK","0"
"508","9002670","9003742","2015-07-08T14:48:09.389","SCV","NULL","3","5","2015-07-08T14:50:11.539","OK","0"
"509","9003263","9003742","2015-07-08T14:48:09.390","SCV","NULL","3","5","2015-07-08T14:50:12.256","OK","0"
"511","9003856","9003742","2015-07-08T14:48:09.395","SCV","NULL","3","5","2015-07-08T14:50:13.765","OK","0"
"512","9004103","9003742","2015-07-08T14:48:09.396","SCV","NULL","3","5","2015-07-08T14:50:15.091","OK","0"
"493","9003276","9003742","2015-07-08T14:48:09.347","SCV","NULL","3","5","2015-07-08T14:50:00.952","OK","0"
"494","9003546","9003742","2015-07-08T14:48:09.355","SCV","NULL","3","5","2015-07-08T14:50:01.842","OK","0"
"498","9003964","9003742","2015-07-08T14:48:09.367","SCV","NULL","3","5","2015-07-08T14:50:04.691","OK","0"
"503","9004163","9003742","2015-07-08T14:48:09.376","SCV","NULL","3","5","2015-07-08T14:50:08.839","OK","0"
"504","9004383","9003742","2015-07-08T14:48:09.379","SCV","NULL","3","5","2015-07-08T14:50:09.696","OK","0"
"505","9003124","9003742","2015-07-08T14:48:09.381","SCV","NULL","3","5","2015-07-08T14:50:10.578","OK","0"
"506","9002933","9003742","2015-07-08T14:48:09.382","SCV","NULL","3","5","2015-07-08T14:50:10.793","OK","0"
"510","9003637","9003742","2015-07-08T14:48:09.393","SCV","NULL","3","5","2015-07-08T14:50:13.068","OK","0"
"513","9003998","9003742","2015-07-08T14:48:09.399","SCV","NULL","3","5","2015-07-08T14:50:15.753","OK","0"
"514","9004760","9003742","2015-07-08T14:48:09.403","SCV","NULL","3","5","2015-07-08T14:50:15.981","OK","0"
"515","9002960","9003742","2015-07-08T14:48:09.406","SCV","NULL","3","5","2015-07-08T14:50:17.069","OK","0"
"516","9002440","9003742","2015-07-08T14:48:09.413","SCV","NULL","3","5","2015-07-08T14:50:17.978","OK","0"
"517","9003633","9003742","2015-07-08T14:48:09.416","SCV","NULL","3","5","2015-07-08T14:50:18.364","OK","0"
"518","9004305","9003742","2015-07-08T14:48:09.418","SCV","NULL","3","5","2015-07-08T14:50:19.183","OK","0"
"519","9003129","9003742","2015-07-08T14:48:09.420","SCV","NULL","3","5","2015-07-08T14:50:20.029","OK","0"
"520","9004269","9003742","2015-07-08T14:48:09.423","SCV","NULL","3","5","2015-07-08T14:50:21.169","OK","0"
"521","9003562","9003742","2015-07-08T14:48:09.425","SCV","NULL","3","5","2015-07-08T14:50:21.965","OK","0"
"522","9004424","9003742","2015-07-08T14:48:09.426","SCV","NULL","3","5","2015-07-08T14:50:23.032","OK","0"
"523","9004190","9003742","2015-07-08T14:48:09.428","SCV","NULL","3","5","2015-07-08T14:50:23.832","OK","0"
"524","9004244","9003742","2015-07-08T14:48:09.432","SCV","NULL","3","5","2015-07-08T14:50:24.651","OK","0"
"525","9002886","9003742","2015-07-08T14:48:09.434","SCV","NULL","3","5","2015-07-08T14:50:25.332","OK","0"
"526","9003774","9003742","2015-07-08T14:48:09.439","SCV","NULL","3","5","2015-07-08T14:50:26.006","OK","0"
"527","9004395","9003742","2015-07-08T14:48:09.442","SCV","NULL","3","5","2015-07-08T14:50:26.985","OK","0"
"528","9004220","9003742","2015-07-08T14:48:09.444","SCV","NULL","3","5","2015-07-08T14:50:27.873","OK","0"
"529","9003248","9003742","2015-07-08T14:48:09.446","SCV","NULL","3","5","2015-07-08T14:50:28.119","OK","0"
"530","9003619","9003742","2015-07-08T14:48:09.448","SCV","NULL","3","5","2015-07-08T14:50:28.827","OK","0"
"531","9004419","9003742","2015-07-08T14:48:09.450","SCV","NULL","3","5","2015-07-08T14:50:29.871","OK","0"
"532","9004944","9003742","2015-07-08T14:48:09.452","SCV","NULL","3","5","2015-07-08T14:50:30.728","OK","0"
"533","9004431","9003742","2015-07-08T14:48:09.454","SCV","NULL","3","5","2015-07-08T14:50:31.749","OK","0"
"534","9003720","9003742","2015-07-08T14:48:09.458","SCV","NULL","3","5","2015-07-08T14:50:32.546","OK","0"
"535","9004633","9003742","2015-07-08T14:48:09.460","SCV","NULL","3","5","2015-07-08T14:50:32.787","OK","0"
"536","9003946","9003742","2015-07-08T14:48:09.462","SCV","NULL","3","5","2015-07-08T14:50:33.600","OK","0"
"537","9003551","9003742","2015-07-08T14:48:09.469","SCV","NULL","3","5","2015-07-08T14:50:34.334","OK","0"
"538","9004116","9003742","2015-07-08T14:48:09.471","SCV","NULL","3","5","2015-07-08T14:50:35.199","OK","0"
"539","9003614","9003742","2015-07-08T14:48:09.473","SCV","NULL","3","5","2015-07-08T14:50:35.920","OK","0"
"540","9004249","9003742","2015-07-08T14:48:09.477","SCV","NULL","3","5","2015-07-08T14:50:36.131","OK","0"
"541","9004031","9003742","2015-07-08T14:48:09.480","SCV","NULL","3","5","2015-07-08T14:50:36.848","OK","0"
"542","9003293","9003742","2015-07-08T14:48:09.481","SCV","NULL","3","5","2015-07-08T14:50:37.679","OK","0"
"543","9004813","9003742","2015-07-08T14:48:09.489","SCV","NULL","3","5","2015-07-08T14:50:37.882","OK","0"
"544","9004759","9003742","2015-07-08T14:48:09.496","SCV","NULL","3","5","2015-07-08T14:50:38.086","OK","0"
"545","9003133","9003742","2015-07-08T14:48:09.501","SCV","NULL","3","5","2015-07-08T14:50:38.871","OK","0"
"547","9004037","9003742","2015-07-08T14:48:09.507","SCV","NULL","3","5","2015-07-08T14:50:39.915","OK","0"
"548","9004047","9003742","2015-07-08T14:48:09.511","SCV","NULL","3","5","2015-07-08T14:50:40.447","OK","0"
"549","9002915","9003742","2015-07-08T14:48:09.514","SCV","NULL","3","5","2015-07-08T14:50:41.253","OK","0"
"550","9004858","9003742","2015-07-08T14:48:09.518","SCV","NULL","3","5","2015-07-08T14:50:41.542","OK","0"
"552","9004326","9003742","2015-07-08T14:48:09.524","SCV","NULL","3","5","2015-07-08T14:50:42.659","OK","0"
"553","9004752","9003742","2015-07-08T14:48:09.526","SCV","NULL","3","5","2015-07-08T14:50:42.861","OK","0"
"554","9004761","9003742","2015-07-08T14:48:09.528","SCV","NULL","3","5","2015-07-08T14:50:43.085","OK","0"
"556","9003004","9003742","2015-07-08T14:48:09.533","SCV","NULL","3","5","2015-07-08T14:50:44.022","OK","0"
"557","9003159","9003742","2015-07-08T14:48:09.536","SCV","NULL","3","5","2015-07-08T14:50:44.831","OK","0"
"558","9004382","9003742","2015-07-08T14:48:09.539","SCV","NULL","3","5","2015-07-08T14:50:45.785","OK","0"
"559","9003632","9003742","2015-07-08T14:48:09.549","SCV","NULL","3","5","2015-07-08T14:50:46.437","OK","0"
"561","9003386","9003742","2015-07-08T14:48:09.555","SCV","NULL","3","5","2015-07-08T14:50:47.772","OK","0"
"562","9004158","9003742","2015-07-08T14:48:09.560","SCV","NULL","3","5","2015-07-08T14:50:48.563","OK","0"
"563","9003745","9003742","2015-07-08T14:48:09.565","SCV","NULL","3","5","2015-07-08T14:50:48.765","OK","0"
"564","9003312","9003742","2015-07-08T14:48:09.574","SCV","NULL","3","5","2015-07-08T14:50:49.562","OK","0"
"566","9004270","9003742","2015-07-08T14:48:09.582","SCV","NULL","3","5","2015-07-08T14:50:50.864","OK","0"
"567","9004851","9003742","2015-07-08T14:48:09.584","SCV","NULL","3","5","2015-07-08T14:50:51.059","OK","0"
"568","9003460","9003742","2015-07-08T14:48:09.588","SCV","NULL","3","5","2015-07-08T14:50:51.832","OK","0"
"570","9004104","9003742","2015-07-08T14:48:09.597","SCV","NULL","3","5","2015-07-08T14:50:52.922","OK","0"
"571","9004432","9003742","2015-07-08T14:48:09.600","SCV","NULL","3","5","2015-07-08T14:50:53.679","OK","0"
"572","9004617","9003742","2015-07-08T14:48:09.604","SCV","NULL","3","5","2015-07-08T14:50:53.878","OK","0"
"573","9004164","9003742","2015-07-08T14:48:09.606","SCV","NULL","3","5","2015-07-08T14:50:54.508","OK","0"
"575","9002416","9003742","2015-07-08T14:48:09.611","SCV","NULL","3","5","2015-07-08T14:50:55.987","OK","0"
"576","9004420","9003742","2015-07-08T14:48:09.615","SCV","NULL","3","5","2015-07-08T14:50:56.860","OK","0"
"577","9002936","9003742","2015-07-08T14:48:09.619","SCV","NULL","3","5","2015-07-08T14:50:57.640","OK","0"
"579","9003438","9003742","2015-07-08T14:48:09.624","SCV","NULL","3","5","2015-07-08T14:50:58.625","OK","0"
"580","9004434","9003742","2015-07-08T14:48:09.627","SCV","NULL","3","5","2015-07-08T14:50:59.436","OK","0"
"581","9004381","9003742","2015-07-08T14:48:09.629","SCV","NULL","3","5","2015-07-08T14:51:00.253","OK","0"
"582","9002663","9003742","2015-07-08T14:48:09.634","SCV","NULL","3","5","2015-07-08T14:51:00.893","OK","0"
"584","9004433","9003742","2015-07-08T14:48:09.640","SCV","NULL","3","5","2015-07-08T14:51:02.191","OK","0"
"585","9004138","9003742","2015-07-08T14:48:09.655","SCV","NULL","3","5","2015-07-08T14:51:02.990","OK","0"
"586","9003145","9003742","2015-07-08T14:48:09.658","SCV","NULL","3","5","2015-07-08T14:51:04.031","OK","0"
"587","9003846","9003742","2015-07-08T14:48:09.666","SCV","NULL","3","5","2015-07-08T14:51:04.816","OK","0"
"589","9004153","9003742","2015-07-08T14:48:09.672","SCV","NULL","3","5","2015-07-08T14:51:06.314","OK","0"
"590","9004859","9003742","2015-07-08T14:48:09.674","SCV","NULL","3","5","2015-07-08T14:51:06.521","OK","0"
"591","9004327","9003742","2015-07-08T14:48:09.680","SCV","NULL","3","5","2015-07-08T14:51:07.328","OK","0"
"593","9003672","9003742","2015-07-08T14:48:09.688","SCV","NULL","3","5","2015-07-08T14:51:08.946","OK","0"
"594","9003234","9003742","2015-07-08T14:48:09.696","SCV","NULL","3","5","2015-07-08T14:51:09.161","OK","0"
"595","9004469","9003742","2015-07-08T14:48:09.706","SCV","NULL","3","5","2015-07-08T14:51:09.971","OK","0"
"596","9003821","9003742","2015-07-08T14:48:09.710","SCV","NULL","3","5","2015-07-08T14:51:10.769","OK","0"
"598","9003751","9003742","2015-07-08T14:48:09.715","SCV","NULL","3","5","2015-07-08T14:51:11.686","OK","0"
"599","9003126","9003742","2015-07-08T14:48:09.720","SCV","NULL","3","5","2015-07-08T14:51:12.544","OK","0"
"600","9004306","9003742","2015-07-08T14:48:09.722","SCV","NULL","3","5","2015-07-08T14:51:13.022","OK","0"
"546","9004756","9003742","2015-07-08T14:48:09.504","SCV","NULL","3","5","2015-07-08T14:50:39.070","OK","0"
"551","9003235","9003742","2015-07-08T14:48:09.521","SCV","NULL","3","5","2015-07-08T14:50:41.931","OK","0"
"555","9002396","9003742","2015-07-08T14:48:09.531","SCV","NULL","3","5","2015-07-08T14:50:43.284","OK","0"
"560","9003148","9003742","2015-07-08T14:48:09.552","SCV","NULL","3","5","2015-07-08T14:50:47.239","OK","0"
"565","9004040","9003742","2015-07-08T14:48:09.578","SCV","NULL","3","5","2015-07-08T14:50:50.176","OK","0"
"569","9004330","9003742","2015-07-08T14:48:09.595","SCV","NULL","3","5","2015-07-08T14:50:52.176","OK","0"
"574","9003419","9003742","2015-07-08T14:48:09.609","SCV","NULL","3","5","2015-07-08T14:50:55.261","OK","0"
"578","9003210","9003742","2015-07-08T14:48:09.622","SCV","NULL","3","5","2015-07-08T14:50:57.832","OK","0"
"583","9002926","9003742","2015-07-08T14:48:09.636","SCV","NULL","3","5","2015-07-08T14:51:01.382","OK","0"
"588","9003997","9003742","2015-07-08T14:48:09.669","SCV","NULL","3","5","2015-07-08T14:51:05.663","OK","0"
"592","9003804","9003742","2015-07-08T14:48:09.682","SCV","NULL","3","5","2015-07-08T14:51:08.128","OK","0"
"597","9004762","9003742","2015-07-08T14:48:09.713","SCV","NULL","3","5","2015-07-08T14:51:11.110","OK","0"
"1272","9003781","9003742","2015-08-04T12:51:59.199","SHC","NULL","4","6","2015-08-04T12:52:14.074","OK","0"
"1273","9002963","9003742","2015-08-04T12:51:59.203","SHC","NULL","4","6","2015-08-04T12:52:14.920","OK","0"
"602","9004241","9003742","2015-07-08T15:16:47.559","SCV","NULL","3","5","2015-07-08T15:18:03.533","OK","0"
"603","9003546","9003742","2015-07-08T15:16:47.563","SCV","NULL","3","5","2015-07-08T15:18:04.545","OK","0"
"604","9003240","9003742","2015-07-08T15:16:47.567","SCV","NULL","3","5","2015-07-08T15:18:05.355","OK","0"
"606","9003964","9003742","2015-07-08T15:16:47.573","SCV","NULL","3","5","2015-07-08T15:18:07.170","OK","0"
"607","9004159","9003742","2015-07-08T15:16:47.575","SCV","NULL","3","5","2015-07-08T15:18:08.214","OK","0"
"608","9003315","9003742","2015-07-08T15:16:47.578","SCV","NULL","3","5","2015-07-08T15:18:09.521","OK","0"
"609","9003261","9003742","2015-07-08T15:16:47.581","SCV","NULL","3","5","2015-07-08T15:18:10.320","OK","0"
"611","9004163","9003742","2015-07-08T15:16:47.590","SCV","NULL","3","5","2015-07-08T15:18:12.418","OK","0"
"612","9004383","9003742","2015-07-08T15:16:47.595","SCV","NULL","3","5","2015-07-08T15:18:14.838","OK","0"
"613","9003124","9003742","2015-07-08T15:16:47.597","SCV","NULL","3","5","2015-07-08T15:18:15.885","OK","0"
"615","9004447","9003742","2015-07-08T15:16:47.605","SCV","NULL","3","5","2015-07-08T15:18:16.914","OK","0"
"616","9002670","9003742","2015-07-08T15:16:47.608","SCV","NULL","3","5","2015-07-08T15:18:17.320","OK","0"
"617","9003263","9003742","2015-07-08T15:16:47.610","SCV","NULL","3","5","2015-07-08T15:18:18.041","OK","0"
"618","9003637","9003742","2015-07-08T15:16:47.612","SCV","NULL","3","5","2015-07-08T15:18:20.022","OK","0"
"620","9004103","9003742","2015-07-08T15:16:47.616","SCV","NULL","3","5","2015-07-08T15:18:22.729","OK","0"
"621","9003998","9003742","2015-07-08T15:16:47.620","SCV","NULL","3","5","2015-07-08T15:18:24.090","OK","0"
"622","9004760","9003742","2015-07-08T15:16:47.623","SCV","NULL","3","5","2015-07-08T15:18:24.458","OK","0"
"623","9002960","9003742","2015-07-08T15:16:47.627","SCV","NULL","3","5","2015-07-08T15:18:25.833","OK","0"
"625","9004305","9003742","2015-07-08T15:16:47.631","SCV","NULL","3","5","2015-07-08T15:18:28.266","OK","0"
"626","9003129","9003742","2015-07-08T15:16:47.633","SCV","NULL","3","5","2015-07-08T15:18:29.030","OK","0"
"627","9003633","9003742","2015-07-08T15:16:47.636","SCV","NULL","3","5","2015-07-08T15:18:30.688","OK","0"
"629","9003562","9003742","2015-07-08T15:16:47.641","SCV","NULL","3","5","2015-07-08T15:18:33.792","OK","0"
"630","9004424","9003742","2015-07-08T15:16:47.644","SCV","NULL","3","5","2015-07-08T15:18:34.573","OK","0"
"631","9004190","9003742","2015-07-08T15:16:47.646","SCV","NULL","3","5","2015-07-08T15:18:36.354","OK","0"
"632","9003774","9003742","2015-07-08T15:16:47.649","SCV","NULL","3","5","2015-07-08T15:18:37.586","OK","0"
"634","9002886","9003742","2015-07-08T15:16:47.653","SCV","NULL","3","5","2015-07-08T15:18:40.607","OK","0"
"635","9004395","9003742","2015-07-08T15:16:47.655","SCV","NULL","3","5","2015-07-08T15:18:42.866","OK","0"
"636","9004220","9003742","2015-07-08T15:16:47.662","SCV","NULL","3","5","2015-07-08T15:18:45.305","OK","0"
"638","9003619","9003742","2015-07-08T15:16:47.668","SCV","NULL","3","5","2015-07-08T15:18:48.598","OK","0"
"639","9004419","9003742","2015-07-08T15:16:47.670","SCV","NULL","3","5","2015-07-08T15:18:49.401","OK","0"
"640","9004431","9003742","2015-07-08T15:16:47.674","SCV","NULL","3","5","2015-07-08T15:18:52.741","OK","0"
"641","9004944","9003742","2015-07-08T15:16:47.676","SCV","NULL","3","5","2015-07-08T15:18:53.617","OK","0"
"643","9004633","9003742","2015-07-08T15:16:47.683","SCV","NULL","3","5","2015-07-08T15:18:57.827","OK","0"
"644","9003946","9003742","2015-07-08T15:16:47.685","SCV","NULL","3","5","2015-07-08T15:18:58.804","OK","0"
"645","9004116","9003742","2015-07-08T15:16:47.689","SCV","NULL","3","5","2015-07-08T15:19:03.599","OK","0"
"646","9003551","9003742","2015-07-08T15:16:47.693","SCV","NULL","3","5","2015-07-08T15:19:06.137","OK","0"
"648","9004031","9003742","2015-07-08T15:16:47.703","SCV","NULL","3","5","2015-07-08T15:19:10.472","OK","0"
"649","9004249","9003742","2015-07-08T15:16:47.706","SCV","NULL","3","5","2015-07-08T15:19:10.911","OK","0"
"650","9003293","9003742","2015-07-08T15:16:47.709","SCV","NULL","3","5","2015-07-08T15:19:11.698","OK","0"
"652","9004759","9003742","2015-07-08T15:16:47.721","SCV","NULL","3","5","2015-07-08T15:19:13.574","OK","0"
"653","9003133","9003742","2015-07-08T15:16:47.723","SCV","NULL","3","5","2015-07-08T15:19:14.984","OK","0"
"654","9004756","9003742","2015-07-08T15:16:47.726","SCV","NULL","3","5","2015-07-08T15:19:15.588","OK","0"
"655","9004037","9003742","2015-07-08T15:16:47.730","SCV","NULL","3","5","2015-07-08T15:19:17.011","OK","0"
"657","9002915","9003742","2015-07-08T15:16:47.736","SCV","NULL","3","5","2015-07-08T15:19:19.047","OK","0"
"658","9003235","9003742","2015-07-08T15:16:47.739","SCV","NULL","3","5","2015-07-08T15:19:19.520","OK","0"
"659","9004858","9003742","2015-07-08T15:16:47.741","SCV","NULL","3","5","2015-07-08T15:19:20.141","OK","0"
"661","9004752","9003742","2015-07-08T15:16:47.745","SCV","NULL","3","5","2015-07-08T15:19:21.381","OK","0"
"662","9004761","9003742","2015-07-08T15:16:47.749","SCV","NULL","3","5","2015-07-08T15:19:22.127","OK","0"
"663","9002396","9003742","2015-07-08T15:16:47.753","SCV","NULL","3","5","2015-07-08T15:19:22.496","OK","0"
"664","9003004","9003742","2015-07-08T15:16:47.755","SCV","NULL","3","5","2015-07-08T15:19:23.322","OK","0"
"666","9004382","9003742","2015-07-08T15:16:47.758","SCV","NULL","3","5","2015-07-08T15:19:25.367","OK","0"
"667","9003148","9003742","2015-07-08T15:16:47.764","SCV","NULL","3","5","2015-07-08T15:19:26.675","OK","0"
"669","9003386","9003742","2015-07-08T15:16:47.769","SCV","NULL","3","5","2015-07-08T15:19:28.796","OK","0"
"670","9004158","9003742","2015-07-08T15:16:47.773","SCV","NULL","3","5","2015-07-08T15:19:31.593","OK","0"
"671","9003745","9003742","2015-07-08T15:16:47.776","SCV","NULL","3","5","2015-07-08T15:19:32.108","OK","0"
"672","9003312","9003742","2015-07-08T15:16:47.779","SCV","NULL","3","5","2015-07-08T15:19:32.839","OK","0"
"673","9004040","9003742","2015-07-08T15:16:47.782","SCV","NULL","3","5","2015-07-08T15:19:34.488","OK","0"
"675","9004851","9003742","2015-07-08T15:16:47.787","SCV","NULL","3","5","2015-07-08T15:19:35.529","OK","0"
"676","9003460","9003742","2015-07-08T15:16:47.789","SCV","NULL","3","5","2015-07-08T15:19:36.360","OK","0"
"677","9004330","9003742","2015-07-08T15:16:47.794","SCV","NULL","3","5","2015-07-08T15:19:36.756","OK","0"
"678","9004104","9003742","2015-07-08T15:16:47.796","SCV","NULL","3","5","2015-07-08T15:19:38.866","OK","0"
"680","9004617","9003742","2015-07-08T15:16:47.800","SCV","NULL","3","5","2015-07-08T15:19:41.246","OK","0"
"681","9004164","9003742","2015-07-08T15:16:47.803","SCV","NULL","3","5","2015-07-08T15:19:43.320","OK","0"
"682","9003419","9003742","2015-07-08T15:16:47.804","SCV","NULL","3","5","2015-07-08T15:19:44.123","OK","0"
"684","9004420","9003742","2015-07-08T15:16:47.808","SCV","NULL","3","5","2015-07-08T15:19:45.720","OK","0"
"685","9002936","9003742","2015-07-08T15:16:47.811","SCV","NULL","3","5","2015-07-08T15:19:48.840","OK","0"
"686","9003210","9003742","2015-07-08T15:16:47.813","SCV","NULL","3","5","2015-07-08T15:19:49.204","OK","0"
"687","9003438","9003742","2015-07-08T15:16:47.822","SCV","NULL","3","5","2015-07-08T15:19:51.925","OK","0"
"691","9002926","9003742","2015-07-08T15:16:47.833","SCV","NULL","3","5","2015-07-08T15:19:56.742","OK","0"
"692","9004433","9003742","2015-07-08T15:16:47.836","SCV","NULL","3","5","2015-07-08T15:19:57.698","OK","0"
"601","9003276","9003742","2015-07-08T15:16:47.550","SCV","NULL","3","5","2015-07-08T15:18:02.716","OK","0"
"605","9003401","9003742","2015-07-08T15:16:47.571","SCV","NULL","3","5","2015-07-08T15:18:06.100","OK","0"
"610","9004216","9003742","2015-07-08T15:16:47.584","SCV","NULL","3","5","2015-07-08T15:18:11.633","OK","0"
"614","9002933","9003742","2015-07-08T15:16:47.603","SCV","NULL","3","5","2015-07-08T15:18:16.364","OK","0"
"619","9003856","9003742","2015-07-08T15:16:47.614","SCV","NULL","3","5","2015-07-08T15:18:21.925","OK","0"
"624","9002440","9003742","2015-07-08T15:16:47.629","SCV","NULL","3","5","2015-07-08T15:18:26.641","OK","0"
"628","9004269","9003742","2015-07-08T15:16:47.639","SCV","NULL","3","5","2015-07-08T15:18:31.346","OK","0"
"633","9004244","9003742","2015-07-08T15:16:47.652","SCV","NULL","3","5","2015-07-08T15:18:39.676","OK","0"
"637","9003248","9003742","2015-07-08T15:16:47.665","SCV","NULL","3","5","2015-07-08T15:18:46.039","OK","0"
"642","9003720","9003742","2015-07-08T15:16:47.680","SCV","NULL","3","5","2015-07-08T15:18:56.445","OK","0"
"647","9003614","9003742","2015-07-08T15:16:47.695","SCV","NULL","3","5","2015-07-08T15:19:07.897","OK","0"
"651","9004813","9003742","2015-07-08T15:16:47.714","SCV","NULL","3","5","2015-07-08T15:19:13.201","OK","0"
"656","9004047","9003742","2015-07-08T15:16:47.734","SCV","NULL","3","5","2015-07-08T15:19:17.679","OK","0"
"660","9004326","9003742","2015-07-08T15:16:47.743","SCV","NULL","3","5","2015-07-08T15:19:20.741","OK","0"
"665","9003159","9003742","2015-07-08T15:16:47.757","SCV","NULL","3","5","2015-07-08T15:19:24.644","OK","0"
"668","9003632","9003742","2015-07-08T15:16:47.766","SCV","NULL","3","5","2015-07-08T15:19:27.956","OK","0"
"674","9004270","9003742","2015-07-08T15:16:47.785","SCV","NULL","3","5","2015-07-08T15:19:35.176","OK","0"
"679","9004432","9003742","2015-07-08T15:16:47.798","SCV","NULL","3","5","2015-07-08T15:19:40.878","OK","0"
"683","9002416","9003742","2015-07-08T15:16:47.806","SCV","NULL","3","5","2015-07-08T15:19:44.918","OK","0"
"688","9004434","9003742","2015-07-08T15:16:47.825","SCV","NULL","3","5","2015-07-08T15:19:52.764","OK","0"
"689","9004381","9003742","2015-07-08T15:16:47.828","SCV","NULL","3","5","2015-07-08T15:19:54.927","OK","0"
"690","9002663","9003742","2015-07-08T15:16:47.831","SCV","NULL","3","5","2015-07-08T15:19:55.563","OK","0"
"693","9004138","9003742","2015-07-08T15:16:47.842","SCV","NULL","3","5","2015-07-08T15:19:58.459","OK","0"
"694","9003145","9003742","2015-07-08T15:16:47.845","SCV","NULL","3","5","2015-07-08T15:19:59.847","OK","0"
"695","9003846","9003742","2015-07-08T15:16:47.852","SCV","NULL","3","5","2015-07-08T15:20:02.104","OK","0"
"696","9003997","9003742","2015-07-08T15:16:47.854","SCV","NULL","3","5","2015-07-08T15:20:03.018","OK","0"
"697","9004153","9003742","2015-07-08T15:16:47.856","SCV","NULL","3","5","2015-07-08T15:20:04.284","OK","0"
"698","9004859","9003742","2015-07-08T15:16:47.858","SCV","NULL","3","5","2015-07-08T15:20:04.692","OK","0"
"699","9004327","9003742","2015-07-08T15:16:47.861","SCV","NULL","3","5","2015-07-08T15:20:06.249","OK","0"
"700","9003804","9003742","2015-07-08T15:16:47.865","SCV","NULL","3","5","2015-07-08T15:20:08.375","OK","0"
"701","9003672","9003742","2015-07-08T15:16:47.867","SCV","NULL","3","5","2015-07-08T15:20:09.308","OK","0"
"702","9003234","9003742","2015-07-08T15:16:47.872","SCV","NULL","3","5","2015-07-08T15:20:09.804","OK","0"
"703","9004469","9003742","2015-07-08T15:16:47.877","SCV","NULL","3","5","2015-07-08T15:20:10.597","OK","0"
"704","9003821","9003742","2015-07-08T15:16:47.880","SCV","NULL","3","5","2015-07-08T15:20:12.124","OK","0"
"705","9004762","9003742","2015-07-08T15:16:47.882","SCV","NULL","3","5","2015-07-08T15:20:13.420","OK","0"
"706","9003751","9003742","2015-07-08T15:16:47.884","SCV","NULL","3","5","2015-07-08T15:20:14.212","OK","0"
"707","9003126","9003742","2015-07-08T15:16:47.888","SCV","NULL","3","5","2015-07-08T15:20:15.161","OK","0"
"708","9004306","9003742","2015-07-08T15:16:47.891","SCV","NULL","3","5","2015-07-08T15:20:16.049","OK","0"
