"id_ventil_hsup","id_ventil_date","id_agent","date_lundi","m_abs","m_hors_contrat","m_sup","m_sup_25","m_sup_50","m_djf","m_1_mai","m_nuit","m_normales","m_simples","m_composees","m_recuperees","m_sup_25_r","m_sup_50_r","m_djf_r","m_1_mai_r","m_nuit_r","m_normales_r","m_simples_r","m_composees_r","etat","version","m_abs_as400","m_rappel_service"
"920","6","9003363","2015-06-01T00:00:00.000","0","300","300","0","0","0","0","0","0","180","120","300","0","0","0","0","0","0","180","120","7","1","0","0"
"921","6","9003363","2015-06-08T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"922","6","9003363","2015-06-15T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"923","6","9003674","2015-06-01T00:00:00.000","0","1080","1080","0","0","540","0","0","0","180","360","1080","0","0","540","0","0","0","180","360","7","1","0","0"
"924","6","9004231","2015-07-13T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","240"
"925","6","9004231","2015-07-20T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"926","6","9004232","2015-06-29T00:00:00.000","0","780","780","0","0","690","0","90","0","0","0","780","0","0","690","0","90","0","0","0","7","1","0","780"
"927","6","9003377","2015-07-27T00:00:00.000","0","90","90","0","0","0","0","90","0","0","0","90","0","0","0","0","90","0","0","0","7","1","0","0"
"928","6","9004141","2015-06-08T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"929","6","9004141","2015-07-06T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"930","6","9004141","2015-07-20T00:00:00.000","0","495","495","0","0","0","0","0","0","180","315","0","0","0","0","0","0","0","0","0","7","1","0","0"
"931","6","9004223","2015-06-29T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"932","6","9004223","2015-07-13T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","240"
"933","6","9004223","2015-07-20T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"934","6","9004996","2015-07-20T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"874","6","9003294","2015-07-06T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"875","6","9003294","2015-07-13T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"876","6","9003294","2015-07-20T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"877","6","9003294","2015-07-27T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"879","6","9005316","2015-06-29T00:00:00.000","0","480","480","0","0","180","0","300","0","0","0","480","0","0","180","0","300","0","0","0","7","1","0","0"
"880","6","9005316","2015-07-06T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"881","6","9005316","2015-07-20T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"886","6","9003375","2015-06-29T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"891","6","9003299","2015-06-15T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"892","6","9003299","2015-06-22T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"893","6","9003299","2015-06-29T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"894","6","9003299","2015-07-13T00:00:00.000","0","360","360","0","0","360","0","0","0","0","0","360","0","0","360","0","0","0","0","0","7","1","0","0"
"897","6","9004226","2015-06-01T00:00:00.000","0","75","75","0","0","0","0","75","0","0","0","75","0","0","0","0","75","0","0","0","7","1","0","0"
"906","6","9004276","2015-07-06T00:00:00.000","0","150","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","7","1","1404","0"
"907","6","9004276","2015-07-13T00:00:00.000","0","390","390","0","0","0","0","0","0","180","210","0","0","0","0","0","0","0","0","0","7","1","0","0"
"935","6","9003681","2015-06-29T00:00:00.000","0","210","210","210","0","0","0","0","0","0","0","210","210","0","0","0","0","0","0","0","7","1","0","0"
"936","6","9005491","2015-06-22T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"937","6","9005491","2015-07-06T00:00:00.000","0","510","510","90","0","0","0","420","0","0","0","510","480","30","0","0","420","0","0","0","7","1","0","0"
"938","6","9003869","2015-07-13T00:00:00.000","0","1200","1200","420","0","720","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"939","6","9005170","2015-06-22T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"940","6","9005170","2015-06-29T00:00:00.000","0","300","300","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"941","6","9005170","2015-07-06T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"945","6","9004560","2015-06-01T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"946","6","9004560","2015-06-08T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"947","6","9004560","2015-06-15T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"948","6","9004560","2015-06-22T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"953","6","9003712","2015-06-01T00:00:00.000","0","570","570","480","90","0","0","0","0","0","0","570","480","90","0","0","0","0","0","0","7","1","0","0"
"954","6","9003712","2015-06-22T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","90","90","0","0","0","0","0","0","0","7","1","0","0"
"969","6","9005490","2015-06-29T00:00:00.000","0","510","510","90","0","0","0","420","0","0","0","510","480","30","0","0","420","0","0","0","7","1","0","0"
"972","6","9004488","2015-07-13T00:00:00.000","0","660","660","480","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"975","6","9005180","2015-06-22T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"976","6","9005180","2015-06-29T00:00:00.000","0","210","210","210","0","0","0","0","0","0","0","210","210","0","0","0","0","0","0","0","7","1","0","0"
"986","6","9004202","2015-07-06T00:00:00.000","0","510","510","0","0","510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"987","6","9004202","2015-07-13T00:00:00.000","0","1500","1500","480","480","420","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"988","6","9004365","2015-06-29T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"989","6","9004365","2015-07-06T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"990","6","9004365","2015-07-13T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"991","6","9004365","2015-07-20T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"992","6","9004365","2015-07-27T00:00:00.000","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"997","6","9004464","2015-06-22T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"943","6","9005170","2015-07-27T00:00:00.000","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"965","6","9005475","2015-06-15T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"966","6","9005475","2015-06-29T00:00:00.000","0","720","720","480","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"973","6","9005321","2015-06-22T00:00:00.000","0","75","75","75","0","0","0","0","0","0","0","75","75","0","0","0","0","0","0","0","7","1","0","0"
"981","6","9004558","2015-06-15T00:00:00.000","0","540","0","0","0","0","0","0","540","0","0","420","0","0","0","0","0","420","0","0","7","1","0","0"
"983","6","9004645","2015-06-29T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","60","0","60","0","0","0","0","0","7","1","0","0"
"984","6","9004645","2015-07-13T00:00:00.000","0","1200","1200","420","0","720","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"998","7","9004786","2015-07-06T00:00:00.000","0","540","540","480","60","0","0","240","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1033","7","9003200","2015-07-06T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1034","7","9003200","2015-07-13T00:00:00.000","0","1200","1200","480","720","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1035","7","9003200","2015-07-20T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"1036","7","9003200","2015-07-27T00:00:00.000","0","300","300","300","0","300","0","0","0","0","0","300","300","0","300","0","0","0","0","0","7","1","0","0"
"1000","7","9003417","2015-07-20T00:00:00.000","0","525","525","480","45","0","0","0","0","0","0","525","480","45","0","0","0","0","0","0","7","1","0","0"
"1014","7","9004144","2015-07-27T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1029","7","9002416","2015-07-13T00:00:00.000","0","660","660","480","180","660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1571","8","9004798","2015-08-03T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"1572","8","9004798","2015-08-10T00:00:00.000","0","45","45","0","0","45","0","0","0","0","0","45","0","0","45","0","0","0","0","0","7","1","0","0"
"1573","8","9004798","2015-08-17T00:00:00.000","0","1380","1380","0","0","540","0","720","0","120","0","1380","0","0","540","0","720","0","120","0","7","1","0","960"
"1574","8","9004231","2015-07-06T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"1575","8","9004231","2015-08-10T00:00:00.000","0","45","45","0","0","0","0","0","0","45","0","45","0","0","0","0","0","0","45","0","7","1","0","0"
"1576","8","9004232","2015-07-27T00:00:00.000","0","600","600","0","0","600","0","0","0","0","0","600","0","0","600","0","0","0","0","0","7","1","0","600"
"1577","8","9004232","2015-08-17T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"1578","8","9004141","2015-07-27T00:00:00.000","0","720","720","0","0","0","0","420","0","180","120","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1579","8","9004223","2015-07-06T00:00:00.000","0","450","450","0","0","150","0","300","0","0","0","450","0","0","150","0","300","0","0","0","7","1","0","0"
"1580","8","9004223","2015-07-13T00:00:00.000","0","360","360","0","0","0","0","75","0","180","105","360","0","0","0","0","75","0","180","105","7","1","0","240"
"1581","8","9004223","2015-08-17T00:00:00.000","0","45","45","0","0","0","0","45","0","0","0","45","0","0","0","0","45","0","0","0","7","1","0","0"
"1001","7","9002418","2015-07-13T00:00:00.000","0","720","720","480","240","720","0","300","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1002","7","9002418","2015-07-20T00:00:00.000","0","480","480","480","0","0","0","0","0","0","0","420","420","0","0","0","0","0","0","0","7","1","0","0"
"1006","7","9002949","2015-07-06T00:00:00.000","0","510","510","480","30","510","0","90","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1007","7","9002949","2015-07-13T00:00:00.000","0","1500","1500","480","1020","1500","0","240","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"701","6","9004373","2015-06-29T00:00:00.000","0","45","45","0","0","45","0","0","0","0","0","45","0","0","45","0","0","0","0","0","7","1","0","0"
"702","6","9004373","2015-07-20T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"703","6","9005347","2015-06-01T00:00:00.000","0","420","420","0","0","420","0","0","0","0","0","420","0","0","420","0","0","0","0","0","7","1","0","0"
"706","6","9005317","2015-07-13T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"707","6","9005317","2015-07-20T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"709","6","9003983","2015-07-06T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"710","6","9003983","2015-07-13T00:00:00.000","0","750","750","0","0","0","0","60","0","180","510","750","0","0","0","0","60","0","180","510","7","1","0","750"
"716","6","9003781","2015-07-13T00:00:00.000","0","420","420","0","0","210","0","0","0","180","30","420","0","0","210","0","0","0","180","30","7","1","0","420"
"717","6","9003781","2015-07-20T00:00:00.000","0","180","180","0","0","0","0","180","0","0","0","180","0","0","0","0","180","0","0","0","7","1","0","0"
"729","6","9002753","2015-07-13T00:00:00.000","0","330","330","0","0","0","0","120","0","180","30","330","0","0","0","0","120","0","180","30","7","1","0","0"
"731","6","9005312","2015-07-06T00:00:00.000","0","465","465","0","0","0","0","300","0","165","0","465","0","0","0","0","300","0","165","0","7","1","0","0"
"735","6","9004987","2015-07-13T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","240"
"736","6","9004987","2015-07-20T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"746","6","9003778","2015-07-20T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"761","6","9003973","2015-07-20T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"774","6","9003876","2015-07-13T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","0","0","0","0","0","0","0","0","0","7","1","0","0"
"777","6","9002939","2015-07-06T00:00:00.000","0","330","330","0","0","0","0","120","0","180","30","330","0","0","0","0","120","0","180","30","7","1","0","0"
"778","6","9002939","2015-07-13T00:00:00.000","0","420","420","0","0","300","0","0","0","120","0","420","0","0","300","0","0","0","120","0","7","1","0","300"
"779","6","9003525","2015-07-13T00:00:00.000","0","420","420","0","0","0","0","180","0","180","60","420","0","0","0","0","180","0","180","60","7","1","0","420"
"780","6","9003796","2015-07-06T00:00:00.000","0","210","210","0","0","0","0","150","0","60","0","210","0","0","0","0","150","0","60","0","7","1","0","0"
"781","6","9003796","2015-07-13T00:00:00.000","0","420","420","0","0","210","0","0","0","180","30","420","0","0","210","0","0","0","180","30","7","1","0","420"
"782","6","9003796","2015-07-20T00:00:00.000","0","180","180","0","0","0","0","180","0","0","0","180","0","0","0","0","180","0","0","0","7","1","0","0"
"788","6","9004228","2015-07-13T00:00:00.000","0","300","300","0","0","300","0","0","0","0","0","300","0","0","300","0","0","0","0","0","7","1","0","300"
"800","6","9003006","2015-07-20T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"809","6","9003412","2015-07-20T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"949","6","9004661","2015-07-13T00:00:00.000","0","420","420","240","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"950","6","9004491","2015-07-06T00:00:00.000","0","360","360","300","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"955","6","9005013","2015-07-20T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","240","240","0","0","0","0","0","0","0","7","1","0","0"
"963","6","9004079","2015-07-13T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","150","150","0","0","0","0","0","0","0","7","1","0","0"
"974","6","9005420","2015-07-13T00:00:00.000","0","1500","1500","480","480","420","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"982","6","9004542","2015-07-13T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","150","150","0","0","0","0","0","0","0","7","1","0","0"
"985","6","9003236","2015-06-22T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"993","6","9003953","2015-06-01T00:00:00.000","0","1080","1080","480","60","540","0","0","0","0","0","1080","480","600","540","0","0","0","0","0","7","1","0","0"
"952","6","9005619","2015-07-13T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"956","6","9004421","2015-06-29T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","360","360","0","0","0","0","0","0","0","7","1","0","0"
"957","6","9004421","2015-07-13T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"958","6","9004421","2015-07-20T00:00:00.000","0","210","210","210","0","0","0","0","0","0","0","210","210","0","0","0","0","0","0","0","7","1","0","0"
"959","6","9004421","2015-07-27T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","90","90","0","0","0","0","0","0","0","7","1","0","0"
"960","6","9004187","2015-07-06T00:00:00.000","0","510","510","0","0","510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"961","6","9004187","2015-07-13T00:00:00.000","0","1500","1500","480","480","420","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"962","6","9004787","2015-07-13T00:00:00.000","0","540","540","240","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"964","6","9004058","2015-07-13T00:00:00.000","0","660","660","480","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"967","6","9004476","2015-07-06T00:00:00.000","0","510","510","0","0","510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"968","6","9004476","2015-07-13T00:00:00.000","0","1500","1500","480","480","420","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"970","6","9005253","2015-07-06T00:00:00.000","0","510","510","0","0","510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"971","6","9005253","2015-07-13T00:00:00.000","0","1500","1500","480","480","420","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"977","6","9004744","2015-06-01T00:00:00.000","0","360","360","180","0","180","0","0","0","0","0","360","360","0","180","0","0","0","0","0","7","1","0","0"
"978","6","9004744","2015-06-08T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","240","240","0","0","0","0","0","0","0","7","1","0","0"
"979","6","9004744","2015-06-15T00:00:00.000","0","1260","1260","480","375","300","0","105","0","0","0","1260","480","780","300","0","105","0","0","0","7","1","0","0"
"980","6","9004744","2015-06-29T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","180","180","0","0","0","0","0","0","0","7","1","0","0"
"846","6","9002790","2015-07-20T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"889","6","9004982","2015-07-27T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"901","6","9003388","2015-07-06T00:00:00.000","0","555","555","0","0","0","0","420","0","135","0","555","0","0","0","0","420","0","135","0","7","1","0","0"
"902","6","9003388","2015-07-13T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"903","6","9003388","2015-07-20T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"815","6","9004377","2015-07-13T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","90"
"865","6","9004553","2015-07-20T00:00:00.000","0","15","15","0","0","0","0","0","0","15","0","15","0","0","0","0","0","0","15","0","7","1","0","0"
"1008","7","9002949","2015-07-20T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1004","7","9004318","2015-07-13T00:00:00.000","0","630","630","480","150","630","0","270","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1012","7","9002607","2015-08-03T00:00:00.000","0","195","195","195","0","0","0","0","0","0","0","195","195","0","0","0","0","0","0","0","7","1","0","0"
"1305","8","9003414","2015-06-08T00:00:00.000","0","900","900","0","0","0","0","0","0","180","720","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1306","8","9003414","2015-06-15T00:00:00.000","0","930","930","0","0","0","0","0","0","180","750","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1307","8","9003414","2015-06-22T00:00:00.000","0","690","690","0","0","0","0","0","0","180","510","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1595","8","9004491","2015-07-27T00:00:00.000","0","300","300","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1597","8","9003712","2015-07-06T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","150","150","0","0","0","0","0","0","0","7","1","0","0"
"1598","8","9003712","2015-07-13T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","240","240","0","0","0","0","0","0","0","7","1","0","0"
"1600","8","9004842","2015-08-03T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","90","90","0","0","0","0","0","0","0","7","1","0","0"
"1602","8","9005716","2015-07-06T00:00:00.000","0","240","240","150","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1603","8","9005716","2015-07-13T00:00:00.000","0","540","540","180","0","330","0","30","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1604","8","9005716","2015-07-27T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1606","8","9004142","2015-08-17T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1607","8","9004142","2015-08-24T00:00:00.000","0","180","180","60","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1608","8","9004178","2015-08-17T00:00:00.000","0","840","840","240","0","540","0","60","0","0","0","840","240","0","540","0","60","0","0","0","7","1","0","0"
"1611","8","9004518","2015-08-17T00:00:00.000","0","600","600","0","0","540","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1612","8","9003578","2015-08-10T00:00:00.000","0","75","75","75","0","0","0","0","0","0","0","75","75","0","0","0","0","0","0","0","7","1","0","0"
"1613","8","9004522","2015-08-03T00:00:00.000","0","105","105","105","0","0","0","0","0","0","0","105","105","0","0","0","0","0","0","0","7","1","0","0"
"1614","8","9004548","2015-08-10T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","180","180","0","0","0","0","0","0","0","7","1","0","0"
"1615","8","9004962","2015-08-17T00:00:00.000","0","300","300","300","0","0","0","0","0","0","0","300","300","0","0","0","0","0","0","0","7","1","0","0"
"1619","8","9005180","2015-07-06T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"1620","8","9005180","2015-07-13T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"1621","8","9005180","2015-07-20T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","90","90","0","0","0","0","0","0","0","7","1","0","0"
"1625","8","9004728","2015-08-10T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","180","180","0","0","0","0","0","0","0","7","1","0","0"
"1626","8","9003410","2015-07-20T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","180","180","0","0","0","0","0","0","0","7","1","0","0"
"1627","8","9005624","2015-07-27T00:00:00.000","0","330","330","330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1631","8","9004365","2015-08-03T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1632","8","9004365","2015-08-17T00:00:00.000","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1633","8","9003953","2015-06-29T00:00:00.000","0","420","420","180","0","240","0","0","0","0","0","420","180","0","240","0","0","0","0","0","7","1","0","0"
"1634","8","9003953","2015-07-06T00:00:00.000","0","240","240","0","0","240","0","0","0","0","0","240","0","0","240","0","0","0","0","0","7","1","0","0"
"1594","8","9005195","2015-08-24T00:00:00.000","0","180","180","60","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1601","8","9004540","2015-08-10T00:00:00.000","0","75","75","75","0","0","0","0","0","0","0","75","75","0","0","0","0","0","0","0","7","1","0","0"
"1609","8","9005475","2015-08-10T00:00:00.000","0","390","390","390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1610","8","9005475","2015-08-17T00:00:00.000","0","210","210","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1616","8","9004320","2015-08-17T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"1617","8","9004320","2015-08-24T00:00:00.000","0","180","180","60","0","0","0","120","0","0","0","180","60","0","0","0","120","0","0","0","7","1","0","0"
"1618","8","9005321","2015-07-27T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"1623","8","9004744","2015-06-29T00:00:00.000","0","420","420","180","0","240","0","0","0","0","0","420","180","0","240","0","0","0","0","0","7","1","0","0"
"1624","8","9004744","2015-07-06T00:00:00.000","0","480","480","240","0","240","0","0","0","0","0","480","240","0","240","0","0","0","0","0","7","1","0","0"
"1628","8","9004645","2015-07-20T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"1629","8","9004645","2015-07-27T00:00:00.000","0","300","300","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1630","8","9004645","2015-08-17T00:00:00.000","0","900","900","300","0","540","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"912","6","9002778","2015-07-13T00:00:00.000","0","420","420","0","0","300","0","0","0","120","0","420","0","0","300","0","0","0","120","0","7","1","0","300"
"770","6","9005710","2015-07-13T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
