"id_export_paie_task","id_agent","id_agent_creation","date_creation","type_chaine_paie","id_ventil_date","date_export","task_status","version"
"263","9003975","9003742","2015-08-04T14:16:51.142","SHC","6","2015-08-04T14:20:06.773","OK","0"
"264","9005314","9003742","2015-08-04T14:16:51.144","SHC","6","2015-08-04T14:20:06.933","OK","0"
"265","9003943","9003742","2015-08-04T14:16:51.146","SHC","6","2015-08-04T14:20:07.050","OK","0"
"266","9004239","9003742","2015-08-04T14:16:51.148","SHC","6","2015-08-04T14:20:07.509","OK","0"
"267","9003778","9003742","2015-08-04T14:16:51.152","SHC","6","2015-08-04T14:20:07.654","OK","0"
"268","9003381","9003742","2015-08-04T14:16:51.156","SHC","6","2015-08-04T14:20:07.922","OK","0"
"269","9003385","9003742","2015-08-04T14:16:51.158","SHC","6","2015-08-04T14:20:08.049","OK","0"
"270","9003719","9003742","2015-08-04T14:16:51.161","SHC","6","2015-08-04T14:20:08.416","OK","0"
"272","9003368","9003742","2015-08-04T14:16:51.167","SHC","6","2015-08-04T14:20:08.805","OK","0"
"273","9003973","9003742","2015-08-04T14:16:51.169","SHC","6","2015-08-04T14:20:08.940","OK","0"
"274","9005260","9003742","2015-08-04T14:16:51.172","SHC","6","2015-08-04T14:20:09.081","OK","0"
"275","9003400","9003742","2015-08-04T14:16:51.174","SHC","6","2015-08-04T14:20:09.300","OK","0"
"276","9003376","9003742","2015-08-04T14:16:51.175","SHC","6","2015-08-04T14:20:09.451","OK","0"
"277","9003374","9003742","2015-08-04T14:16:51.177","SHC","6","2015-08-04T14:20:09.608","OK","0"
"278","9003876","9003742","2015-08-04T14:16:51.178","SHC","6","2015-08-04T14:20:09.744","OK","0"
"279","9002939","9003742","2015-08-04T14:16:51.180","SHC","6","2015-08-04T14:20:10.177","OK","0"
"280","9003525","9003742","2015-08-04T14:16:51.182","SHC","6","2015-08-04T14:20:10.353","OK","0"
"281","9003796","9003742","2015-08-04T14:16:51.184","SHC","6","2015-08-04T14:20:10.574","OK","0"
"282","9003382","9003742","2015-08-04T14:16:51.187","SHC","6","2015-08-04T14:20:10.830","OK","0"
"283","9004228","9003742","2015-08-04T14:16:51.189","SHC","6","2015-08-04T14:20:10.998","OK","0"
"284","9003427","9003742","2015-08-04T14:16:51.190","SHC","6","2015-08-04T14:20:11.220","OK","0"
"285","9003391","9003742","2015-08-04T14:16:51.192","SHC","6","2015-08-04T14:20:11.376","OK","0"
"286","9003006","9003742","2015-08-04T14:16:51.194","SHC","6","2015-08-04T14:20:11.707","OK","0"
"287","9003412","9003742","2015-08-04T14:16:51.199","SHC","6","2015-08-04T14:20:12.044","OK","0"
"288","9004737","9003742","2015-08-04T14:16:51.201","SHC","6","2015-08-04T14:20:12.187","OK","0"
"289","9004814","9003742","2015-08-04T14:16:51.202","SHC","6","2015-08-04T14:20:12.315","OK","0"
"291","9004984","9003742","2015-08-04T14:16:51.207","SHC","6","2015-08-04T14:20:12.691","OK","0"
"292","9003415","9003742","2015-08-04T14:16:51.208","SHC","6","2015-08-04T14:20:12.803","OK","0"
"293","9003793","9003742","2015-08-04T14:16:51.210","SHC","6","2015-08-04T14:20:12.971","OK","0"
"294","9004148","9003742","2015-08-04T14:16:51.212","SHC","6","2015-08-04T14:20:13.282","OK","0"
"295","9003387","9003742","2015-08-04T14:16:51.214","SHC","6","2015-08-04T14:20:13.410","OK","0"
"296","9002903","9003742","2015-08-04T14:16:51.216","SHC","6","2015-08-04T14:20:13.556","OK","0"
"297","9005309","9003742","2015-08-04T14:16:51.218","SHC","6","2015-08-04T14:20:13.719","OK","0"
"298","9002790","9003742","2015-08-04T14:16:51.219","SHC","6","2015-08-04T14:20:13.961","OK","0"
"299","9004274","9003742","2015-08-04T14:16:51.221","SHC","6","2015-08-04T14:20:14.052","OK","0"
"300","9003507","9003742","2015-08-04T14:16:51.223","SHC","6","2015-08-04T14:20:14.408","OK","0"
"301","9003970","9003742","2015-08-04T14:16:51.225","SHC","6","2015-08-04T14:20:14.587","OK","0"
"302","9003989","9003742","2015-08-04T14:16:51.229","SHC","6","2015-08-04T14:20:14.732","OK","0"
"303","9003724","9003742","2015-08-04T14:16:51.231","SHC","6","2015-08-04T14:20:14.803","OK","0"
"304","9004982","9003742","2015-08-04T14:16:51.234","SHC","6","2015-08-04T14:20:14.919","OK","0"
"305","9005044","9003742","2015-08-04T14:16:51.239","SHC","6","2015-08-04T14:20:15.112","OK","0"
"306","9003388","9003742","2015-08-04T14:16:51.246","SHC","6","2015-08-04T14:20:15.298","OK","0"
"307","9002778","9003742","2015-08-04T14:16:51.252","SHC","6","2015-08-04T14:20:15.467","OK","0"
"308","9005307","9003742","2015-08-04T14:16:51.254","SHC","6","2015-08-04T14:20:15.601","OK","0"
"310","9003785","9003742","2015-08-04T14:16:51.258","SHC","6","2015-08-04T14:20:16.095","OK","0"
"242","9004373","9003742","2015-08-04T14:16:51.070","SHC","6","2015-08-04T14:20:00.708","OK","0"
"249","9002963","9003742","2015-08-04T14:16:51.112","SHC","6","2015-08-04T14:20:03.106","OK","0"
"253","9004029","9003742","2015-08-04T14:16:51.123","SHC","6","2015-08-04T14:20:04.550","OK","0"
"256","9003146","9003742","2015-08-04T14:16:51.128","SHC","6","2015-08-04T14:20:05.253","OK","0"
"271","9003792","9003742","2015-08-04T14:16:51.163","SHC","6","2015-08-04T14:20:08.610","OK","0"
"290","9004985","9003742","2015-08-04T14:16:51.205","SHC","6","2015-08-04T14:20:12.542","OK","0"
"309","9003397","9003742","2015-08-04T14:16:51.255","SHC","6","2015-08-04T14:20:15.848","OK","0"
"311","9004981","9003742","2015-08-04T14:16:51.261","SHC","6","2015-08-04T14:20:16.308","OK","0"
"312","9003979","9003742","2015-08-04T14:16:51.264","SHC","6","2015-08-04T14:20:16.483","OK","0"
"313","9004798","9003742","2015-08-04T14:16:51.266","SHC","6","2015-08-04T14:20:16.660","OK","0"
"314","9003363","9003742","2015-08-04T14:16:51.268","SHC","6","2015-08-04T14:20:16.789","OK","0"
"315","9003674","9003742","2015-08-04T14:16:51.270","SHC","6","2015-08-04T14:20:16.920","OK","0"
"316","9003373","9003742","2015-08-04T14:16:51.272","SHC","6","2015-08-04T14:20:17.214","OK","0"
"317","9004231","9003742","2015-08-04T14:16:51.274","SHC","6","2015-08-04T14:20:17.353","OK","0"
"318","9004232","9003742","2015-08-04T14:16:51.277","SHC","6","2015-08-04T14:20:17.500","OK","0"
"319","9003377","9003742","2015-08-04T14:16:51.279","SHC","6","2015-08-04T14:20:17.665","OK","0"
"320","9004141","9003742","2015-08-04T14:16:51.282","SHC","6","2015-08-04T14:20:17.843","OK","0"
"321","9003921","9003742","2015-08-04T14:16:51.286","SHC","6","2015-08-04T14:20:17.978","OK","0"
"322","9004223","9003742","2015-08-04T14:16:51.288","SHC","6","2015-08-04T14:20:18.225","OK","0"
"323","9002995","9003742","2015-08-04T14:16:51.290","SHC","6","2015-08-04T14:20:18.385","OK","0"
"324","9004996","9003742","2015-08-04T14:16:51.292","SHC","6","2015-08-04T14:20:18.556","OK","0"
"325","9003399","9003742","2015-08-04T14:16:51.293","SHC","6","2015-08-04T14:20:18.673","OK","0"
"326","9003790","9003742","2015-08-04T14:16:51.295","SHC","6","2015-08-04T14:20:18.807","OK","0"
"327","9002333","9003742","2015-08-04T14:16:51.297","SHC","6","2015-08-04T14:20:19.010","OK","0"
"328","9004936","9003742","2015-08-04T14:16:51.300","SHC","6","2015-08-04T14:20:19.214","OK","0"
"329","9003514","9003742","2015-08-04T14:16:51.302","SHC","6","2015-08-04T14:20:19.472","OK","0"
"330","9005313","9003742","2015-08-04T14:16:51.303","SHC","6","2015-08-04T14:20:19.602","OK","0"
"331","9005179","9003742","2015-08-04T14:16:51.305","SHC","6","2015-08-04T14:20:19.732","OK","0"
"332","9003251","9003742","2015-08-04T14:16:51.311","SHC","6","2015-08-04T14:20:19.885","OK","0"
"333","9005311","9003742","2015-08-04T14:16:51.313","SHC","6","2015-08-04T14:20:20.093","OK","0"
"334","9004685","9003742","2015-08-04T14:16:51.314","SHC","6","2015-08-04T14:20:20.252","OK","0"
"335","9003392","9003742","2015-08-04T14:16:51.316","SHC","6","2015-08-04T14:20:20.412","OK","0"
"336","9003982","9003742","2015-08-04T14:16:51.317","SHC","6","2015-08-04T14:20:20.664","OK","0"
"337","9005710","9003742","2015-08-04T14:16:51.319","SHC","6","2015-08-04T14:20:20.784","OK","0"
"338","9003718","9003742","2015-08-04T14:16:51.321","SHC","6","2015-08-04T14:20:20.944","OK","0"
"339","9004980","9003742","2015-08-04T14:16:51.325","SHC","6","2015-08-04T14:20:21.095","OK","0"
"340","9004799","9003742","2015-08-04T14:16:51.327","SHC","6","2015-08-04T14:20:21.239","OK","0"
"341","9004147","9003742","2015-08-04T14:16:51.329","SHC","6","2015-08-04T14:20:21.425","OK","0"
"342","9003255","9003742","2015-08-04T14:16:51.332","SHC","6","2015-08-04T14:20:21.667","OK","0"
"343","9004686","9003742","2015-08-04T14:16:51.334","SHC","6","2015-08-04T14:20:21.875","OK","0"
"344","9005315","9003742","2015-08-04T14:16:51.336","SHC","6","2015-08-04T14:20:22.075","OK","0"
"345","9003367","9003742","2015-08-04T14:16:51.338","SHC","6","2015-08-04T14:20:22.187","OK","0"
"346","9004377","9003742","2015-08-04T14:16:51.339","SHC","6","2015-08-04T14:20:22.386","OK","0"
"347","9004801","9003742","2015-08-04T14:16:51.341","SHC","6","2015-08-04T14:20:22.556","OK","0"
"348","9004233","9003742","2015-08-04T14:16:51.345","SHC","6","2015-08-04T14:20:22.755","OK","0"
"349","9003513","9003742","2015-08-04T14:16:51.347","SHC","6","2015-08-04T14:20:22.943","OK","0"
"350","9005555","9003742","2015-08-04T14:16:51.354","SHC","6","2015-08-04T14:20:23.079","OK","0"
"351","9003372","9003742","2015-08-04T14:16:51.356","SHC","6","2015-08-04T14:20:23.215","OK","0"
"352","9005346","9003742","2015-08-04T14:16:51.359","SHC","6","2015-08-04T14:20:23.421","OK","0"
"353","9003594","9003742","2015-08-04T14:16:51.360","SHC","6","2015-08-04T14:20:23.607","OK","0"
"354","9005437","9003742","2015-08-04T14:16:51.362","SHC","6","2015-08-04T14:20:23.721","OK","0"
"355","9003981","9003742","2015-08-04T14:16:51.364","SHC","6","2015-08-04T14:20:23.894","OK","0"
"356","9004392","9003742","2015-08-04T14:16:51.365","SHC","6","2015-08-04T14:20:24.076","OK","0"
"357","9004225","9003742","2015-08-04T14:16:51.367","SHC","6","2015-08-04T14:20:24.207","OK","0"
"358","9004553","9003742","2015-08-04T14:16:51.368","SHC","6","2015-08-04T14:20:24.475","OK","0"
"359","9003789","9003742","2015-08-04T14:16:51.370","SHC","6","2015-08-04T14:20:24.764","OK","0"
"360","9003384","9003742","2015-08-04T14:16:51.372","SHC","6","2015-08-04T14:20:25.060","OK","0"
"361","9003294","9003742","2015-08-04T14:16:51.375","SHC","6","2015-08-04T14:20:25.168","OK","0"
"362","9004378","9003742","2015-08-04T14:16:51.377","SHC","6","2015-08-04T14:20:25.379","OK","0"
"363","9005316","9003742","2015-08-04T14:16:51.379","SHC","6","2015-08-04T14:20:25.588","OK","0"
"364","9003375","9003742","2015-08-04T14:16:51.382","SHC","6","2015-08-04T14:20:25.738","OK","0"
"365","9002252","9003742","2015-08-04T14:16:51.384","SHC","6","2015-08-04T14:20:25.906","OK","0"
"366","9005042","9003742","2015-08-04T14:16:51.386","SHC","6","2015-08-04T14:20:26.034","OK","0"
"367","9003299","9003742","2015-08-04T14:16:51.388","SHC","6","2015-08-04T14:20:26.206","OK","0"
"368","9004226","9003742","2015-08-04T14:16:51.390","SHC","6","2015-08-04T14:20:26.511","OK","0"
"369","9004229","9003742","2015-08-04T14:16:51.393","SHC","6","2015-08-04T14:20:26.790","OK","0"
"370","9005310","9003742","2015-08-04T14:16:51.394","SHC","6","2015-08-04T14:20:27.104","OK","0"
"371","9004276","9003742","2015-08-04T14:16:51.397","SHC","6","2015-08-04T14:20:27.232","OK","0"
"372","9004750","9003742","2015-08-04T14:39:22.843","SHC","6","2015-08-04T14:40:00.430","OK","0"
"373","9003681","9003742","2015-08-04T14:39:22.854","SHC","6","2015-08-04T14:40:00.612","OK","0"
"374","9004946","9003742","2015-08-04T14:39:22.856","SHC","6","2015-08-04T14:40:00.704","OK","0"
"375","9005491","9003742","2015-08-04T14:39:22.859","SHC","6","2015-08-04T14:40:00.789","OK","0"
"376","9003869","9003742","2015-08-04T14:39:22.867","SHC","6","2015-08-04T14:40:00.878","OK","0"
"377","9005379","9003742","2015-08-04T14:39:22.875","SHC","6","2015-08-04T14:40:01.043","OK","0"
"378","9004560","9003742","2015-08-04T14:39:22.880","SHC","6","2015-08-04T14:40:01.154","OK","0"
"379","9004661","9003742","2015-08-04T14:39:22.882","SHC","6","2015-08-04T14:40:01.239","OK","0"
"380","9004426","9003742","2015-08-04T14:39:22.885","SHC","6","2015-08-04T14:40:01.327","OK","0"
"381","9004491","9003742","2015-08-04T14:39:22.888","SHC","6","2015-08-04T14:40:01.419","OK","0"
"382","9004811","9003742","2015-08-04T14:39:22.890","SHC","6","2015-08-04T14:40:01.513","OK","0"
"383","9003712","9003742","2015-08-04T14:39:22.894","SHC","6","2015-08-04T14:40:01.597","OK","0"
"384","9005013","9003742","2015-08-04T14:39:22.896","SHC","6","2015-08-04T14:40:01.693","OK","0"
"385","9005464","9003742","2015-08-04T14:39:22.899","SHC","6","2015-08-04T14:40:01.815","OK","0"
"386","9004142","9003742","2015-08-04T14:39:22.908","SHC","6","2015-08-04T14:40:01.929","OK","0"
"387","9004754","9003742","2015-08-04T14:39:22.916","SHC","6","2015-08-04T14:40:02.045","OK","0"
"388","9004349","9003742","2015-08-04T14:39:22.918","SHC","6","2015-08-04T14:40:02.151","OK","0"
"389","9004079","9003742","2015-08-04T14:39:22.920","SHC","6","2015-08-04T14:40:02.248","OK","0"
"390","9004105","9003742","2015-08-04T14:39:22.925","SHC","6","2015-08-04T14:40:02.365","OK","0"
"391","9005490","9003742","2015-08-04T14:39:22.930","SHC","6","2015-08-04T14:40:02.455","OK","0"
"392","9004488","9003742","2015-08-04T14:39:22.939","SHC","6","2015-08-04T14:40:02.540","OK","0"
"393","9003942","9003742","2015-08-04T14:39:22.941","SHC","6","2015-08-04T14:40:02.665","OK","0"
"394","9005420","9003742","2015-08-04T14:39:22.945","SHC","6","2015-08-04T14:40:02.737","OK","0"
"395","9005180","9003742","2015-08-04T14:39:22.948","SHC","6","2015-08-04T14:40:02.828","OK","0"
"396","9004542","9003742","2015-08-04T14:39:22.951","SHC","6","2015-08-04T14:40:02.905","OK","0"
"397","9003236","9003742","2015-08-04T14:39:22.957","SHC","6","2015-08-04T14:40:02.992","OK","0"
"398","9004202","9003742","2015-08-04T14:39:22.964","SHC","6","2015-08-04T14:40:03.104","OK","0"
"399","9004303","9003742","2015-08-04T14:39:22.967","SHC","6","2015-08-04T14:40:03.183","OK","0"
"400","9004365","9003742","2015-08-04T14:39:22.978","SHC","6","2015-08-04T14:40:03.390","OK","0"
"402","9004464","9003742","2015-08-04T14:39:22.985","SHC","6","2015-08-04T14:40:03.677","OK","0"
"403","9005170","9003742","2015-08-04T14:39:22.993","SHC","6","2015-08-04T14:40:05.439","OK","0"
"550","9004786","9004955","2015-08-18T09:15:33.745","SCV","7","2015-08-18T09:20:05.905","OK","0"
"551","9003315","9004955","2015-08-18T09:15:33.748","SCV","7","2015-08-18T09:20:06.461","OK","0"
"401","9003953","9003742","2015-08-04T14:39:22.982","SHC","6","2015-08-04T14:40:03.561","OK","0"
"404","9005619","9003742","2015-08-04T14:39:22.999","SHC","6","2015-08-04T14:40:05.593","OK","0"
"405","9004421","9003742","2015-08-04T14:39:23.008","SHC","6","2015-08-04T14:40:05.704","OK","0"
"406","9004187","9003742","2015-08-04T14:39:23.011","SHC","6","2015-08-04T14:40:05.796","OK","0"
"407","9004787","9003742","2015-08-04T14:39:23.015","SHC","6","2015-08-04T14:40:05.907","OK","0"
"408","9004058","9003742","2015-08-04T14:39:23.022","SHC","6","2015-08-04T14:40:05.993","OK","0"
"409","9004476","9003742","2015-08-04T14:39:23.024","SHC","6","2015-08-04T14:40:06.074","OK","0"
"410","9005475","9003742","2015-08-04T14:39:23.025","SHC","6","2015-08-04T14:40:06.180","OK","0"
"411","9005253","9003742","2015-08-04T14:39:23.031","SHC","6","2015-08-04T14:40:06.289","OK","0"
"412","9005321","9003742","2015-08-04T14:39:23.040","SHC","6","2015-08-04T14:40:06.375","OK","0"
"413","9004744","9003742","2015-08-04T14:39:23.049","SHC","6","2015-08-04T14:40:06.498","OK","0"
"414","9004558","9003742","2015-08-04T14:39:23.051","SHC","6","2015-08-04T14:40:06.637","OK","0"
"415","9004645","9003742","2015-08-04T14:39:23.055","SHC","6","2015-08-04T14:40:06.740","OK","0"
"553","9003757","9004955","2015-08-18T09:15:33.753","SCV","7","2015-08-18T09:20:07.021","OK","0"
"554","9003044","9004955","2015-08-18T09:15:33.755","SCV","7","2015-08-18T09:20:07.311","OK","0"
"555","9003124","9004955","2015-08-18T09:15:33.758","SCV","7","2015-08-18T09:20:07.523","OK","0"
"556","9004383","9004955","2015-08-18T09:15:33.760","SCV","7","2015-08-18T09:20:07.743","OK","0"
"557","9002418","9004955","2015-08-18T09:15:33.762","SCV","7","2015-08-18T09:20:07.902","OK","0"
"558","9003637","9004955","2015-08-18T09:15:33.765","SCV","7","2015-08-18T09:20:08.128","OK","0"
"559","9004103","9004955","2015-08-18T09:15:33.767","SCV","7","2015-08-18T09:20:09.984","OK","0"
"560","9003769","9004955","2015-08-18T09:15:33.769","SCV","7","2015-08-18T09:20:10.417","OK","0"
"561","9002440","9004955","2015-08-18T09:15:33.771","SCV","7","2015-08-18T09:20:10.718","OK","0"
"565","9004220","9004955","2015-08-18T09:15:33.778","SCV","7","2015-08-18T09:20:15.662","OK","0"
"566","9004633","9004955","2015-08-18T09:15:33.780","SCV","7","2015-08-18T09:20:16.089","OK","0"
"567","9003720","9004955","2015-08-18T09:15:33.781","SCV","7","2015-08-18T09:20:16.490","OK","0"
"568","9003551","9004955","2015-08-18T09:15:33.783","SCV","7","2015-08-18T09:20:16.732","OK","0"
"569","9004116","9004955","2015-08-18T09:15:33.785","SCV","7","2015-08-18T09:20:17.007","OK","0"
"570","9004031","9004955","2015-08-18T09:15:33.786","SCV","7","2015-08-18T09:20:17.293","OK","0"
"571","9004481","9004955","2015-08-18T09:15:33.788","SCV","7","2015-08-18T09:20:17.521","OK","0"
"572","9004813","9004955","2015-08-18T09:15:33.789","SCV","7","2015-08-18T09:20:17.626","OK","0"
"573","9002949","9004955","2015-08-18T09:15:33.791","SCV","7","2015-08-18T09:20:19.506","OK","0"
"574","9004759","9004955","2015-08-18T09:15:33.793","SCV","7","2015-08-18T09:20:20.118","OK","0"
"575","9004756","9004955","2015-08-18T09:15:33.795","SCV","7","2015-08-18T09:20:20.655","OK","0"
"576","9004752","9004955","2015-08-18T09:15:33.796","SCV","7","2015-08-18T09:20:20.939","OK","0"
"577","9004761","9004955","2015-08-18T09:15:33.798","SCV","7","2015-08-18T09:20:21.168","OK","0"
"578","9003159","9004955","2015-08-18T09:15:33.800","SCV","7","2015-08-18T09:20:21.489","OK","0"
"579","9004242","9004955","2015-08-18T09:15:33.801","SCV","7","2015-08-18T09:20:22.008","OK","0"
"580","9004732","9004955","2015-08-18T09:15:33.803","SCV","7","2015-08-18T09:20:24.382","OK","0"
"581","9003958","9004955","2015-08-18T09:15:33.809","SCV","7","2015-08-18T09:20:25.299","OK","0"
"582","9004158","9004955","2015-08-18T09:15:33.811","SCV","7","2015-08-18T09:20:25.618","OK","0"
"583","9004432","9004955","2015-08-18T09:15:33.814","SCV","7","2015-08-18T09:20:25.941","OK","0"
"584","9004164","9004955","2015-08-18T09:15:33.816","SCV","7","2015-08-18T09:20:26.306","OK","0"
"585","9002936","9004955","2015-08-18T09:15:33.818","SCV","7","2015-08-18T09:20:26.589","OK","0"
"586","9005071","9004955","2015-08-18T09:15:33.820","SCV","7","2015-08-18T09:20:29.793","OK","0"
"587","9004434","9004955","2015-08-18T09:15:33.822","SCV","7","2015-08-18T09:20:30.738","OK","0"
"588","9004138","9004955","2015-08-18T09:15:33.824","SCV","7","2015-08-18T09:20:30.998","OK","0"
"589","9003997","9004955","2015-08-18T09:15:33.826","SCV","7","2015-08-18T09:20:31.232","OK","0"
"590","9003279","9004955","2015-08-18T09:15:33.828","SCV","7","2015-08-18T09:20:31.546","OK","0"
"591","9004327","9004955","2015-08-18T09:15:33.829","SCV","7","2015-08-18T09:20:31.927","OK","0"
"592","9003234","9004955","2015-08-18T09:15:33.831","SCV","7","2015-08-18T09:20:32.204","OK","0"
"593","9004634","9004955","2015-08-18T09:15:33.832","SCV","7","2015-08-18T09:20:36.236","OK","0"
"594","9003821","9004955","2015-08-18T09:15:33.834","SCV","7","2015-08-18T09:20:37.105","OK","0"
"595","9005096","9004955","2015-08-18T09:15:33.835","SCV","7","2015-08-18T09:20:37.420","OK","0"
"596","9003229","9004955","2015-08-18T09:15:33.837","SCV","7","2015-08-18T09:20:38.120","OK","0"
"597","9004684","9004955","2015-08-18T09:15:33.839","SCV","7","2015-08-18T09:20:38.894","OK","0"
"598","9003088","9004955","2015-08-18T09:15:33.840","SCV","7","2015-08-18T09:20:42.573","OK","0"
"599","9004447","9004955","2015-08-18T09:15:33.842","SCV","7","2015-08-18T09:20:43.118","OK","0"
"600","9002246","9004955","2015-08-18T09:15:33.844","SCV","7","2015-08-18T09:20:43.523","OK","0"
"601","9005101","9004955","2015-08-18T09:15:33.845","SCV","7","2015-08-18T09:20:43.851","OK","0"
"602","9003998","9004955","2015-08-18T09:15:33.847","SCV","7","2015-08-18T09:20:44.073","OK","0"
"603","9004072","9004955","2015-08-18T09:15:33.848","SCV","7","2015-08-18T09:20:44.230","OK","0"
"604","9003339","9004955","2015-08-18T09:15:33.850","SCV","7","2015-08-18T09:20:45.150","OK","0"
"605","9002229","9004955","2015-08-18T09:15:33.852","SCV","7","2015-08-18T09:20:47.213","OK","0"
"606","9004760","9004955","2015-08-18T09:15:33.853","SCV","7","2015-08-18T09:20:47.776","OK","0"
"607","9004424","9004955","2015-08-18T09:15:33.855","SCV","7","2015-08-18T09:20:47.998","OK","0"
"608","9004190","9004955","2015-08-18T09:15:33.857","SCV","7","2015-08-18T09:20:48.236","OK","0"
"609","9004509","9004955","2015-08-18T09:15:33.858","SCV","7","2015-08-18T09:20:48.573","OK","0"
"610","9003248","9004955","2015-08-18T09:15:33.860","SCV","7","2015-08-18T09:20:48.828","OK","0"
"611","9004431","9004955","2015-08-18T09:15:33.861","SCV","7","2015-08-18T09:20:49.078","OK","0"
"612","9004340","9004955","2015-08-18T09:15:33.863","SCV","7","2015-08-18T09:20:49.400","OK","0"
"613","9002915","9004955","2015-08-18T09:15:33.864","SCV","7","2015-08-18T09:20:49.641","OK","0"
"614","9004037","9004955","2015-08-18T09:15:33.866","SCV","7","2015-08-18T09:20:49.873","OK","0"
"615","9004326","9004955","2015-08-18T09:15:33.868","SCV","7","2015-08-18T09:20:50.103","OK","0"
"616","9003632","9004955","2015-08-18T09:15:33.869","SCV","7","2015-08-18T09:20:50.314","OK","0"
"617","9003386","9004955","2015-08-18T09:15:33.871","SCV","7","2015-08-18T09:20:50.452","OK","0"
"618","9003457","9004955","2015-08-18T09:15:33.873","SCV","7","2015-08-18T09:20:52.839","OK","0"
"620","9004104","9004955","2015-08-18T09:15:33.876","SCV","7","2015-08-18T09:20:53.587","OK","0"
"621","9003419","9004955","2015-08-18T09:15:33.878","SCV","7","2015-08-18T09:20:54.173","OK","0"
"622","9003200","9004955","2015-08-18T09:15:33.880","SCV","7","2015-08-18T09:20:54.295","OK","0"
"623","9003438","9004955","2015-08-18T09:15:33.882","SCV","7","2015-08-18T09:20:54.496","OK","0"
"624","9002926","9004955","2015-08-18T09:15:33.883","SCV","7","2015-08-18T09:20:54.679","OK","0"
"625","9003145","9004955","2015-08-18T09:15:33.885","SCV","7","2015-08-18T09:20:56.405","OK","0"
"626","9002528","9004955","2015-08-18T09:15:33.887","SCV","7","2015-08-18T09:21:00.825","OK","0"
"627","9003846","9004955","2015-08-18T09:15:33.889","SCV","7","2015-08-18T09:21:01.073","OK","0"
"628","9004523","9004955","2015-08-18T09:15:33.890","SCV","7","2015-08-18T09:21:01.331","OK","0"
"629","9002353","9004955","2015-08-18T09:15:33.892","SCV","7","2015-08-18T09:21:01.719","OK","0"
"630","9004241","9004955","2015-08-18T09:15:33.894","SCV","7","2015-08-18T09:21:01.847","OK","0"
"631","9003401","9004955","2015-08-18T09:15:33.896","SCV","7","2015-08-18T09:21:02.030","OK","0"
"632","9003964","9004955","2015-08-18T09:15:33.897","SCV","7","2015-08-18T09:21:02.238","OK","0"
"633","9004159","9004955","2015-08-18T09:15:33.899","SCV","7","2015-08-18T09:21:02.513","OK","0"
"634","9004552","9004955","2015-08-18T09:15:33.901","SCV","7","2015-08-18T09:21:03.023","OK","0"
"635","9003261","9004955","2015-08-18T09:15:33.903","SCV","7","2015-08-18T09:21:04.624","OK","0"
"636","9003348","9004955","2015-08-18T09:15:33.905","SCV","7","2015-08-18T09:21:05.120","OK","0"
"637","9004427","9004955","2015-08-18T09:15:33.906","SCV","7","2015-08-18T09:21:05.420","OK","0"
"638","9004163","9004955","2015-08-18T09:15:33.908","SCV","7","2015-08-18T09:21:05.664","OK","0"
"639","9003812","9004955","2015-08-18T09:15:33.910","SCV","7","2015-08-18T09:21:06.053","OK","0"
"640","9003417","9004955","2015-08-18T09:15:33.912","SCV","7","2015-08-18T09:21:06.197","OK","0"
"641","9002670","9004955","2015-08-18T09:15:33.913","SCV","7","2015-08-18T09:21:06.443","OK","0"
"642","9003856","9004955","2015-08-18T09:15:33.915","SCV","7","2015-08-18T09:21:06.965","OK","0"
"643","9002960","9004955","2015-08-18T09:15:33.917","SCV","7","2015-08-18T09:21:09.986","OK","0"
"644","9004145","9004955","2015-08-18T09:15:33.919","SCV","7","2015-08-18T09:21:11.139","OK","0"
"710","9003315","9004955","2015-08-24T07:59:49.885","SCV","7","2015-08-24T08:00:01.009","OK","0"
"416","9004373","9004955","2015-08-13T09:57:13.146","SHC","6","2015-08-13T10:00:00.643","OK","0"
"417","9005347","9004955","2015-08-13T09:57:13.159","SHC","6","2015-08-13T10:00:00.744","OK","0"
"418","9005317","9004955","2015-08-13T09:57:13.170","SHC","6","2015-08-13T10:00:01.034","OK","0"
"419","9003983","9004955","2015-08-13T09:57:13.178","SHC","6","2015-08-13T10:00:01.390","OK","0"
"420","9004986","9004955","2015-08-13T09:57:13.181","SHC","6","2015-08-13T10:00:01.688","OK","0"
"421","9003085","9004955","2015-08-13T09:57:13.188","SHC","6","2015-08-13T10:00:01.984","OK","0"
"422","9003781","9004955","2015-08-13T09:57:13.191","SHC","6","2015-08-13T10:00:02.588","OK","0"
"423","9002963","9004955","2015-08-13T09:57:13.194","SHC","6","2015-08-13T10:00:02.893","OK","0"
"424","9003714","9004955","2015-08-13T09:57:13.200","SHC","6","2015-08-13T10:00:04.062","OK","0"
"425","9005077","9004955","2015-08-13T09:57:13.204","SHC","6","2015-08-13T10:00:04.557","OK","0"
"426","9004647","9004955","2015-08-13T09:57:13.207","SHC","6","2015-08-13T10:00:04.692","OK","0"
"427","9004029","9004955","2015-08-13T09:57:13.209","SHC","6","2015-08-13T10:00:04.782","OK","0"
"428","9003779","9004955","2015-08-13T09:57:13.213","SHC","6","2015-08-13T10:00:04.949","OK","0"
"429","9004979","9004955","2015-08-13T09:57:13.215","SHC","6","2015-08-13T10:00:05.354","OK","0"
"430","9003146","9004955","2015-08-13T09:57:13.217","SHC","6","2015-08-13T10:00:05.526","OK","0"
