"id_droit","id_agent","date_modification","is_approbateur","is_operateur","id_agent_delegataire","id_droit_approbateur","version"
"1605","9003623","2015-06-23T14:42:47.883","false","true","NULL","1046","0"
"1470","9004494","2015-04-28T14:24:51.460","false","true","NULL","1115","0"
"1628","9004612","2015-06-25T07:46:30.086","false","true","NULL","1136","0"
"1121","9005089","2015-03-13T14:08:32.391","true","false","9005226","NULL","1"
"1468","9005226","2015-04-27T15:35:57.623","false","true","NULL","1121","0"
"1629","9005324","2015-06-25T07:46:36.526","false","true","NULL","1136","0"
"1630","9004877","2015-06-25T07:46:45.053","false","true","NULL","1136","0"
"1702","9004856","2015-07-22T07:11:20.854","true","false","9005362","NULL","1"
"1632","9004662","2015-06-25T07:47:29.855","false","true","NULL","1136","0"
"1148","9005163","2015-03-13T14:08:32.393","true","false","NULL","NULL","2"
"1639","9005324","2015-06-25T08:39:59.000","false","true","NULL","1145","0"
"1476","9005226","2015-05-29T15:04:18.109","false","true","NULL","1125","0"
"1125","9005604","2015-03-13T14:08:32.392","true","false","9005226","NULL","1"
"1480","9005226","2015-06-01T09:11:18.782","false","true","NULL","1477","0"
"1477","9005701","2015-05-29T15:06:36.450","true","false","9005226","NULL","1"
"1758","9005359","2015-08-14T07:24:32.304","false","true","NULL","1094","0"
"1759","9004542","2015-08-14T07:24:43.548","false","true","NULL","1094","0"
"1794","9004408","2015-09-02T13:15:00.315","false","true","NULL","1771","0"
"1708","9003936","2015-07-22T07:41:49.701","true","false","NULL","NULL","0"
"1640","9004662","2015-06-25T08:40:12.376","false","true","NULL","1145","0"
"1641","9004612","2015-06-25T08:59:27.199","false","true","NULL","1149","0"
"1642","9005324","2015-06-25T08:59:35.687","false","true","NULL","1149","0"
"1714","9005510","2015-07-22T08:05:54.263","false","true","NULL","1452","0"
"1715","9005359","2015-07-22T08:06:16.265","false","true","NULL","1452","0"
"1719","9005352","2015-07-22T08:27:27.398","false","true","NULL","1702","0"
"1722","9003289","2015-07-22T09:53:19.595","false","true","NULL","1153","0"
"1723","9005418","2015-07-22T09:53:26.351","false","true","NULL","1153","0"
"1724","9004385","2015-07-22T09:53:37.964","false","true","NULL","1153","0"
"1726","9003289","2015-07-22T10:09:58.602","false","true","NULL","1160","0"
"1731","9005138","2015-07-23T10:47:15.748","true","false","NULL","NULL","0"
