"id_ventil_task","id_agent","id_agent_creation","date_creation","type_chaine_paie","id_type_pointage","id_ventil_date_from","id_ventil_date_to","date_ventilation","task_status","version"
"784","9004851","9003742","2015-07-09T11:12:38.277","SCV","NULL","3","5","2015-07-09T11:14:54.954","OK","0"
"785","9003460","9003742","2015-07-09T11:12:38.279","SCV","NULL","3","5","2015-07-09T11:14:55.728","OK","0"
"786","9004330","9003742","2015-07-09T11:12:38.284","SCV","NULL","3","5","2015-07-09T11:14:56.068","OK","0"
"787","9004104","9003742","2015-07-09T11:12:38.286","SCV","NULL","3","5","2015-07-09T11:14:56.858","OK","0"
"788","9004432","9003742","2015-07-09T11:12:38.288","SCV","NULL","3","5","2015-07-09T11:14:57.574","OK","0"
"789","9004617","9003742","2015-07-09T11:12:38.295","SCV","NULL","3","5","2015-07-09T11:14:58.410","OK","0"
"790","9004164","9003742","2015-07-09T11:12:38.297","SCV","NULL","3","5","2015-07-09T11:14:59.144","OK","0"
"791","9003419","9003742","2015-07-09T11:12:38.299","SCV","NULL","3","5","2015-07-09T11:15:00.037","OK","0"
"792","9002416","9003742","2015-07-09T11:12:38.300","SCV","NULL","3","5","2015-07-09T11:15:00.806","OK","0"
"793","9004420","9003742","2015-07-09T11:12:38.302","SCV","NULL","3","5","2015-07-09T11:15:01.841","OK","0"
"794","9002936","9003742","2015-07-09T11:12:38.305","SCV","NULL","3","5","2015-07-09T11:15:04.045","OK","0"
"795","9003210","9003742","2015-07-09T11:12:38.307","SCV","NULL","3","5","2015-07-09T11:15:05.156","OK","0"
"796","9003438","9003742","2015-07-09T11:12:38.308","SCV","NULL","3","5","2015-07-09T11:15:06.048","OK","0"
"797","9004434","9003742","2015-07-09T11:12:38.310","SCV","NULL","3","5","2015-07-09T11:15:07.122","OK","0"
"798","9004381","9003742","2015-07-09T11:12:38.312","SCV","NULL","3","5","2015-07-09T11:15:07.999","OK","0"
"799","9002663","9003742","2015-07-09T11:12:38.315","SCV","NULL","3","5","2015-07-09T11:15:08.947","OK","0"
"800","9002926","9003742","2015-07-09T11:12:38.316","SCV","NULL","3","5","2015-07-09T11:15:09.916","OK","0"
"801","9004433","9003742","2015-07-09T11:12:38.319","SCV","NULL","3","5","2015-07-09T11:15:10.865","OK","0"
"802","9004138","9003742","2015-07-09T11:12:38.324","SCV","NULL","3","5","2015-07-09T11:15:11.706","OK","0"
"803","9003145","9003742","2015-07-09T11:12:38.325","SCV","NULL","3","5","2015-07-09T11:15:12.567","OK","0"
"804","9003846","9003742","2015-07-09T11:12:38.330","SCV","NULL","3","5","2015-07-09T11:15:13.440","OK","0"
"805","9003997","9003742","2015-07-09T11:12:38.332","SCV","NULL","3","5","2015-07-09T11:15:14.295","OK","0"
"806","9004859","9003742","2015-07-09T11:12:38.334","SCV","NULL","3","5","2015-07-09T11:15:15.179","OK","0"
"807","9004153","9003742","2015-07-09T11:12:38.335","SCV","NULL","3","5","2015-07-09T11:15:15.886","OK","0"
"808","9004327","9003742","2015-07-09T11:12:38.338","SCV","NULL","3","5","2015-07-09T11:15:16.666","OK","0"
"809","9003804","9003742","2015-07-09T11:12:38.340","SCV","NULL","3","5","2015-07-09T11:15:17.457","OK","0"
"810","9003672","9003742","2015-07-09T11:12:38.342","SCV","NULL","3","5","2015-07-09T11:15:18.305","OK","0"
"811","9003234","9003742","2015-07-09T11:12:38.347","SCV","NULL","3","5","2015-07-09T11:15:19.341","OK","0"
"812","9004469","9003742","2015-07-09T11:12:38.349","SCV","NULL","3","5","2015-07-09T11:15:20.205","OK","0"
"813","9003821","9003742","2015-07-09T11:12:38.351","SCV","NULL","3","5","2015-07-09T11:15:21.028","OK","0"
"814","9004762","9003742","2015-07-09T11:12:38.353","SCV","NULL","3","5","2015-07-09T11:15:21.881","OK","0"
"815","9003751","9003742","2015-07-09T11:12:38.355","SCV","NULL","3","5","2015-07-09T11:15:22.371","OK","0"
"816","9003126","9003742","2015-07-09T11:12:38.357","SCV","NULL","3","5","2015-07-09T11:15:23.127","OK","0"
"817","9004306","9003742","2015-07-09T11:12:38.360","SCV","NULL","3","5","2015-07-09T11:15:23.640","OK","0"
"818","9003276","9003742","2015-07-09T11:29:08.262","SCV","NULL","3","5","2015-07-09T11:30:00.846","OK","0"
"819","9004241","9003742","2015-07-09T11:29:08.269","SCV","NULL","3","5","2015-07-09T11:30:01.563","OK","0"
"820","9003546","9003742","2015-07-09T11:29:08.274","SCV","NULL","3","5","2015-07-09T11:30:03.094","OK","0"
"821","9003240","9003742","2015-07-09T11:29:08.278","SCV","NULL","3","5","2015-07-09T11:30:03.723","OK","0"
"822","9003401","9003742","2015-07-09T11:29:08.281","SCV","NULL","3","5","2015-07-09T11:30:04.524","OK","0"
"823","9003964","9003742","2015-07-09T11:29:08.283","SCV","NULL","3","5","2015-07-09T11:30:05.432","OK","0"
"824","9004159","9003742","2015-07-09T11:29:08.284","SCV","NULL","3","5","2015-07-09T11:30:06.355","OK","0"
"825","9003315","9003742","2015-07-09T11:29:08.286","SCV","NULL","3","5","2015-07-09T11:30:07.124","OK","0"
"826","9003261","9003742","2015-07-09T11:29:08.291","SCV","NULL","3","5","2015-07-09T11:30:07.976","OK","0"
"827","9004216","9003742","2015-07-09T11:29:08.293","SCV","NULL","3","5","2015-07-09T11:30:08.787","OK","0"
"828","9003348","9003742","2015-07-09T11:29:08.295","SCV","NULL","3","5","2015-07-09T11:30:09.284","OK","0"
"829","9004163","9003742","2015-07-09T11:29:08.298","SCV","NULL","3","5","2015-07-09T11:30:10.084","OK","0"
"1278","9003779","9003742","2015-08-04T12:51:59.238","SHC","NULL","4","6","2015-08-04T12:52:23.228","OK","0"
"1280","9004979","9003742","2015-08-04T12:51:59.244","SHC","NULL","4","6","2015-08-04T12:52:28.446","OK","0"
"1281","9003162","9003742","2015-08-04T12:51:59.246","SHC","NULL","4","6","2015-08-04T12:52:30.669","OK","0"
"1282","9003398","9003742","2015-08-04T12:51:59.262","SHC","NULL","4","6","2015-08-04T12:52:31.702","OK","0"
"1283","9002753","9003742","2015-08-04T12:51:59.276","SHC","NULL","4","6","2015-08-04T12:52:32.459","OK","0"
"1285","9005312","9003742","2015-08-04T12:51:59.287","SHC","NULL","4","6","2015-08-04T12:52:36.213","OK","0"
"1286","9003399","9003742","2015-08-04T12:51:59.289","SHC","NULL","4","6","2015-08-04T12:52:37.044","OK","0"
"1287","9003790","9003742","2015-08-04T12:51:59.291","SHC","NULL","4","6","2015-08-04T12:52:37.688","OK","0"
"1649","9003386","9004955","2015-08-24T07:53:40.081","SCV","2","5","7","2015-08-24T07:54:01.201","OK","0"
"830","9004383","9003742","2015-07-09T11:29:08.301","SCV","NULL","3","5","2015-07-09T11:30:10.839","OK","0"
"831","9003124","9003742","2015-07-09T11:29:08.303","SCV","NULL","3","5","2015-07-09T11:30:11.607","OK","0"
"832","9002933","9003742","2015-07-09T11:29:08.307","SCV","NULL","3","5","2015-07-09T11:30:11.806","OK","0"
"833","9004447","9003742","2015-07-09T11:29:08.309","SCV","NULL","3","5","2015-07-09T11:30:12.290","OK","0"
"834","9002670","9003742","2015-07-09T11:29:08.311","SCV","NULL","3","5","2015-07-09T11:30:12.496","OK","0"
"835","9003263","9003742","2015-07-09T11:29:08.312","SCV","NULL","3","5","2015-07-09T11:30:13.173","OK","0"
"836","9003637","9003742","2015-07-09T11:29:08.319","SCV","NULL","3","5","2015-07-09T11:30:13.935","OK","0"
"837","9003856","9003742","2015-07-09T11:29:08.321","SCV","NULL","3","5","2015-07-09T11:30:14.569","OK","0"
"838","9004103","9003742","2015-07-09T11:29:08.323","SCV","NULL","3","5","2015-07-09T11:30:15.288","OK","0"
"839","9003998","9003742","2015-07-09T11:29:08.324","SCV","NULL","3","5","2015-07-09T11:30:16.061","OK","0"
"840","9004760","9003742","2015-07-09T11:29:08.326","SCV","NULL","3","5","2015-07-09T11:30:16.854","OK","0"
"841","9002960","9003742","2015-07-09T11:29:08.330","SCV","NULL","3","5","2015-07-09T11:30:17.628","OK","0"
"842","9002440","9003742","2015-07-09T11:29:08.332","SCV","NULL","3","5","2015-07-09T11:30:18.362","OK","0"
"843","9004305","9003742","2015-07-09T11:29:08.333","SCV","NULL","3","5","2015-07-09T11:30:19.011","OK","0"
"844","9003129","9003742","2015-07-09T11:29:08.335","SCV","NULL","3","5","2015-07-09T11:30:19.776","OK","0"
"845","9003633","9003742","2015-07-09T11:29:08.336","SCV","NULL","3","5","2015-07-09T11:30:20.113","OK","0"
"846","9004269","9003742","2015-07-09T11:29:08.339","SCV","NULL","3","5","2015-07-09T11:30:20.893","OK","0"
"847","9003562","9003742","2015-07-09T11:29:08.340","SCV","NULL","3","5","2015-07-09T11:30:21.698","OK","0"
"848","9004424","9003742","2015-07-09T11:29:08.342","SCV","NULL","3","5","2015-07-09T11:30:22.430","OK","0"
"849","9004190","9003742","2015-07-09T11:29:08.343","SCV","NULL","3","5","2015-07-09T11:30:23.202","OK","0"
"850","9002886","9003742","2015-07-09T11:29:08.346","SCV","NULL","3","5","2015-07-09T11:30:23.967","OK","0"
"851","9003774","9003742","2015-07-09T11:29:08.348","SCV","NULL","3","5","2015-07-09T11:30:24.778","OK","0"
"852","9004244","9003742","2015-07-09T11:29:08.349","SCV","NULL","3","5","2015-07-09T11:30:25.548","OK","0"
"853","9004395","9003742","2015-07-09T11:29:08.351","SCV","NULL","3","5","2015-07-09T11:30:26.342","OK","0"
"854","9003248","9003742","2015-07-09T11:29:08.356","SCV","NULL","3","5","2015-07-09T11:30:27.107","OK","0"
"855","9004220","9003742","2015-07-09T11:29:08.358","SCV","NULL","3","5","2015-07-09T11:30:27.922","OK","0"
"856","9003619","9003742","2015-07-09T11:29:08.360","SCV","NULL","3","5","2015-07-09T11:30:28.639","OK","0"
"857","9004419","9003742","2015-07-09T11:29:08.362","SCV","NULL","3","5","2015-07-09T11:30:29.438","OK","0"
"858","9004633","9003742","2015-07-09T11:29:08.363","SCV","NULL","3","5","2015-07-09T11:30:30.239","OK","0"
"859","9004431","9003742","2015-07-09T11:29:08.366","SCV","NULL","3","5","2015-07-09T11:30:31.029","OK","0"
"860","9004944","9003742","2015-07-09T11:29:08.368","SCV","NULL","3","5","2015-07-09T11:30:31.783","OK","0"
"861","9003720","9003742","2015-07-09T11:29:08.369","SCV","NULL","3","5","2015-07-09T11:30:32.569","OK","0"
"862","9003946","9003742","2015-07-09T11:29:08.371","SCV","NULL","3","5","2015-07-09T11:30:33.362","OK","0"
"863","9004116","9003742","2015-07-09T11:29:08.372","SCV","NULL","3","5","2015-07-09T11:30:34.173","OK","0"
"864","9003551","9003742","2015-07-09T11:29:08.374","SCV","NULL","3","5","2015-07-09T11:30:34.754","OK","0"
"865","9003614","9003742","2015-07-09T11:29:08.375","SCV","NULL","3","5","2015-07-09T11:30:35.395","OK","0"
"867","9004249","9003742","2015-07-09T11:29:08.381","SCV","NULL","3","5","2015-07-09T11:30:36.192","OK","0"
"868","9003293","9003742","2015-07-09T11:29:08.382","SCV","NULL","3","5","2015-07-09T11:30:36.946","OK","0"
"869","9004813","9003742","2015-07-09T11:29:08.385","SCV","NULL","3","5","2015-07-09T11:30:37.731","OK","0"
"871","9003133","9003742","2015-07-09T11:29:08.391","SCV","NULL","3","5","2015-07-09T11:30:39.343","OK","0"
"872","9004756","9003742","2015-07-09T11:29:08.393","SCV","NULL","3","5","2015-07-09T11:30:40.099","OK","0"
"873","9004037","9003742","2015-07-09T11:29:08.395","SCV","NULL","3","5","2015-07-09T11:30:40.914","OK","0"
"874","9004047","9003742","2015-07-09T11:29:08.396","SCV","NULL","3","5","2015-07-09T11:30:41.359","OK","0"
"876","9004858","9003742","2015-07-09T11:29:08.400","SCV","NULL","3","5","2015-07-09T11:30:42.909","OK","0"
"877","9003235","9003742","2015-07-09T11:29:08.401","SCV","NULL","3","5","2015-07-09T11:30:43.689","OK","0"
"878","9004326","9003742","2015-07-09T11:29:08.403","SCV","NULL","3","5","2015-07-09T11:30:44.263","OK","0"
"879","9004761","9003742","2015-07-09T11:29:08.405","SCV","NULL","3","5","2015-07-09T11:30:45.192","OK","0"
"881","9002396","9003742","2015-07-09T11:29:08.408","SCV","NULL","3","5","2015-07-09T11:30:46.112","OK","0"
"882","9003004","9003742","2015-07-09T11:29:08.409","SCV","NULL","3","5","2015-07-09T11:30:46.792","OK","0"
"883","9003159","9003742","2015-07-09T11:29:08.411","SCV","NULL","3","5","2015-07-09T11:30:47.573","OK","0"
"885","9003148","9003742","2015-07-09T11:29:08.417","SCV","NULL","3","5","2015-07-09T11:30:49.099","OK","0"
"886","9003632","9003742","2015-07-09T11:29:08.421","SCV","NULL","3","5","2015-07-09T11:30:49.690","OK","0"
"887","9003386","9003742","2015-07-09T11:29:08.424","SCV","NULL","3","5","2015-07-09T11:30:50.216","OK","0"
"888","9004158","9003742","2015-07-09T11:29:08.427","SCV","NULL","3","5","2015-07-09T11:30:51.018","OK","0"
"890","9003312","9003742","2015-07-09T11:29:08.432","SCV","NULL","3","5","2015-07-09T11:30:52.007","OK","0"
"891","9004040","9003742","2015-07-09T11:29:08.435","SCV","NULL","3","5","2015-07-09T11:30:52.648","OK","0"
"892","9004270","9003742","2015-07-09T11:29:08.437","SCV","NULL","3","5","2015-07-09T11:30:53.245","OK","0"
"894","9003460","9003742","2015-07-09T11:29:08.440","SCV","NULL","3","5","2015-07-09T11:30:54.769","OK","0"
"895","9004330","9003742","2015-07-09T11:29:08.444","SCV","NULL","3","5","2015-07-09T11:30:55.122","OK","0"
"896","9004104","9003742","2015-07-09T11:29:08.446","SCV","NULL","3","5","2015-07-09T11:30:55.925","OK","0"
"897","9004432","9003742","2015-07-09T11:29:08.447","SCV","NULL","3","5","2015-07-09T11:30:56.704","OK","0"
"899","9004164","9003742","2015-07-09T11:29:08.451","SCV","NULL","3","5","2015-07-09T11:30:58.282","OK","0"
"900","9003419","9003742","2015-07-09T11:29:08.453","SCV","NULL","3","5","2015-07-09T11:30:59.046","OK","0"
"901","9002416","9003742","2015-07-09T11:29:08.454","SCV","NULL","3","5","2015-07-09T11:30:59.803","OK","0"
"902","9004420","9003742","2015-07-09T11:29:08.456","SCV","NULL","3","5","2015-07-09T11:31:00.597","OK","0"
"904","9003210","9003742","2015-07-09T11:29:08.460","SCV","NULL","3","5","2015-07-09T11:31:02.200","OK","0"
"905","9003438","9003742","2015-07-09T11:29:08.461","SCV","NULL","3","5","2015-07-09T11:31:03.017","OK","0"
"906","9004434","9003742","2015-07-09T11:29:08.463","SCV","NULL","3","5","2015-07-09T11:31:03.744","OK","0"
"908","9002663","9003742","2015-07-09T11:29:08.466","SCV","NULL","3","5","2015-07-09T11:31:05.335","OK","0"
"909","9002926","9003742","2015-07-09T11:29:08.468","SCV","NULL","3","5","2015-07-09T11:31:06.237","OK","0"
"910","9004433","9003742","2015-07-09T11:29:08.470","SCV","NULL","3","5","2015-07-09T11:31:07.006","OK","0"
"911","9004138","9003742","2015-07-09T11:29:08.474","SCV","NULL","3","5","2015-07-09T11:31:07.836","OK","0"
"913","9003846","9003742","2015-07-09T11:29:08.480","SCV","NULL","3","5","2015-07-09T11:31:09.392","OK","0"
"914","9003997","9003742","2015-07-09T11:29:08.482","SCV","NULL","3","5","2015-07-09T11:31:10.194","OK","0"
"915","9004859","9003742","2015-07-09T11:29:08.484","SCV","NULL","3","5","2015-07-09T11:31:10.997","OK","0"
"917","9004327","9003742","2015-07-09T11:29:08.488","SCV","NULL","3","5","2015-07-09T11:31:12.630","OK","0"
"918","9003804","9003742","2015-07-09T11:29:08.490","SCV","NULL","3","5","2015-07-09T11:31:13.369","OK","0"
"919","9003672","9003742","2015-07-09T11:29:08.492","SCV","NULL","3","5","2015-07-09T11:31:14.160","OK","0"
"920","9003234","9003742","2015-07-09T11:29:08.496","SCV","NULL","3","5","2015-07-09T11:31:14.907","OK","0"
"922","9003821","9003742","2015-07-09T11:29:08.500","SCV","NULL","3","5","2015-07-09T11:31:16.461","OK","0"
"923","9004762","9003742","2015-07-09T11:29:08.501","SCV","NULL","3","5","2015-07-09T11:31:17.248","OK","0"
"924","9003751","9003742","2015-07-09T11:29:08.503","SCV","NULL","3","5","2015-07-09T11:31:17.722","OK","0"
"925","9003126","9003742","2015-07-09T11:29:08.505","SCV","NULL","3","5","2015-07-09T11:31:18.550","OK","0"
"866","9004031","9003742","2015-07-09T11:29:08.379","SCV","NULL","3","5","2015-07-09T11:30:36.001","OK","0"
"870","9004759","9003742","2015-07-09T11:29:08.387","SCV","NULL","3","5","2015-07-09T11:30:38.516","OK","0"
"875","9002915","9003742","2015-07-09T11:29:08.398","SCV","NULL","3","5","2015-07-09T11:30:42.197","OK","0"
"880","9004752","9003742","2015-07-09T11:29:08.406","SCV","NULL","3","5","2015-07-09T11:30:45.915","OK","0"
"884","9004382","9003742","2015-07-09T11:29:08.412","SCV","NULL","3","5","2015-07-09T11:30:48.276","OK","0"
"889","9003745","9003742","2015-07-09T11:29:08.429","SCV","NULL","3","5","2015-07-09T11:30:51.238","OK","0"
"893","9004851","9003742","2015-07-09T11:29:08.439","SCV","NULL","3","5","2015-07-09T11:30:54.008","OK","0"
"898","9004617","9003742","2015-07-09T11:29:08.449","SCV","NULL","3","5","2015-07-09T11:30:57.491","OK","0"
"903","9002936","9003742","2015-07-09T11:29:08.458","SCV","NULL","3","5","2015-07-09T11:31:01.369","OK","0"
"907","9004381","9003742","2015-07-09T11:29:08.464","SCV","NULL","3","5","2015-07-09T11:31:04.586","OK","0"
"912","9003145","9003742","2015-07-09T11:29:08.476","SCV","NULL","3","5","2015-07-09T11:31:08.605","OK","0"
"916","9004153","9003742","2015-07-09T11:29:08.486","SCV","NULL","3","5","2015-07-09T11:31:11.640","OK","0"
"921","9004469","9003742","2015-07-09T11:29:08.498","SCV","NULL","3","5","2015-07-09T11:31:15.703","OK","0"
"926","9004306","9003742","2015-07-09T11:29:08.508","SCV","NULL","3","5","2015-07-09T11:31:19.108","OK","0"
"928","9004241","9003742","2015-07-09T11:42:09.598","SCV","NULL","3","5","2015-07-09T11:44:02.395","OK","0"
"929","9003546","9003742","2015-07-09T11:42:09.602","SCV","NULL","3","5","2015-07-09T11:44:03.097","OK","0"
"931","9003401","9003742","2015-07-09T11:42:09.608","SCV","NULL","3","5","2015-07-09T11:44:04.005","OK","0"
"932","9003964","9003742","2015-07-09T11:42:09.609","SCV","NULL","3","5","2015-07-09T11:44:04.749","OK","0"
"933","9004159","9003742","2015-07-09T11:42:09.611","SCV","NULL","3","5","2015-07-09T11:44:05.470","OK","0"
"935","9003261","9003742","2015-07-09T11:42:09.615","SCV","NULL","3","5","2015-07-09T11:44:06.907","OK","0"
"936","9004216","9003742","2015-07-09T11:42:09.616","SCV","NULL","3","5","2015-07-09T11:44:07.680","OK","0"
"937","9003348","9003742","2015-07-09T11:42:09.618","SCV","NULL","3","5","2015-07-09T11:44:08.153","OK","0"
"938","9004163","9003742","2015-07-09T11:42:09.621","SCV","NULL","3","5","2015-07-09T11:44:08.910","OK","0"
"940","9003124","9003742","2015-07-09T11:42:09.624","SCV","NULL","3","5","2015-07-09T11:44:10.397","OK","0"
"941","9003262","9003742","2015-07-09T11:42:09.626","SCV","NULL","3","5","2015-07-09T11:44:10.747","OK","0"
"942","9002418","9003742","2015-07-09T11:42:09.629","SCV","NULL","3","5","2015-07-09T11:44:11.154","OK","0"
"944","9003637","9003742","2015-07-09T11:42:09.633","SCV","NULL","3","5","2015-07-09T11:44:12.075","OK","0"
"945","9003856","9003742","2015-07-09T11:42:09.634","SCV","NULL","3","5","2015-07-09T11:44:12.690","OK","0"
"946","9004103","9003742","2015-07-09T11:42:09.636","SCV","NULL","3","5","2015-07-09T11:44:13.436","OK","0"
"947","9003998","9003742","2015-07-09T11:42:09.637","SCV","NULL","3","5","2015-07-09T11:44:14.010","OK","0"
"949","9004760","9003742","2015-07-09T11:42:09.640","SCV","NULL","3","5","2015-07-09T11:44:16.114","OK","0"
"950","9002960","9003742","2015-07-09T11:42:09.644","SCV","NULL","3","5","2015-07-09T11:44:16.929","OK","0"
"951","9002440","9003742","2015-07-09T11:42:09.646","SCV","NULL","3","5","2015-07-09T11:44:17.667","OK","0"
"952","9004318","9003742","2015-07-09T11:42:09.648","SCV","NULL","3","5","2015-07-09T11:44:18.463","OK","0"
"954","9003129","9003742","2015-07-09T11:42:09.651","SCV","NULL","3","5","2015-07-09T11:44:19.869","OK","0"
"955","9003633","9003742","2015-07-09T11:42:09.653","SCV","NULL","3","5","2015-07-09T11:44:20.201","OK","0"
"956","9004269","9003742","2015-07-09T11:42:09.656","SCV","NULL","3","5","2015-07-09T11:44:20.986","OK","0"
"958","9004424","9003742","2015-07-09T11:42:09.659","SCV","NULL","3","5","2015-07-09T11:44:22.463","OK","0"
"959","9004190","9003742","2015-07-09T11:42:09.660","SCV","NULL","3","5","2015-07-09T11:44:23.165","OK","0"
"960","9002886","9003742","2015-07-09T11:42:09.663","SCV","NULL","3","5","2015-07-09T11:44:23.897","OK","0"
"961","9003774","9003742","2015-07-09T11:42:09.664","SCV","NULL","3","5","2015-07-09T11:44:24.604","OK","0"
"963","9004395","9003742","2015-07-09T11:42:09.668","SCV","NULL","3","5","2015-07-09T11:44:26.055","OK","0"
"964","9003248","9003742","2015-07-09T11:42:09.669","SCV","NULL","3","5","2015-07-09T11:44:26.822","OK","0"
"965","9004220","9003742","2015-07-09T11:42:09.671","SCV","NULL","3","5","2015-07-09T11:44:27.566","OK","0"
"967","9004419","9003742","2015-07-09T11:42:09.674","SCV","NULL","3","5","2015-07-09T11:44:29.032","OK","0"
"968","9004633","9003742","2015-07-09T11:42:09.675","SCV","NULL","3","5","2015-07-09T11:44:29.822","OK","0"
"969","9004431","9003742","2015-07-09T11:42:09.678","SCV","NULL","3","5","2015-07-09T11:44:30.550","OK","0"
"970","9004944","9003742","2015-07-09T11:42:09.680","SCV","NULL","3","5","2015-07-09T11:44:31.340","OK","0"
"972","9003946","9003742","2015-07-09T11:42:09.683","SCV","NULL","3","5","2015-07-09T11:44:32.960","OK","0"
"973","9004116","9003742","2015-07-09T11:42:09.685","SCV","NULL","3","5","2015-07-09T11:44:33.713","OK","0"
"974","9003551","9003742","2015-07-09T11:42:09.687","SCV","NULL","3","5","2015-07-09T11:44:34.345","OK","0"
"975","9003614","9003742","2015-07-09T11:42:09.688","SCV","NULL","3","5","2015-07-09T11:44:34.932","OK","0"
"977","9004249","9003742","2015-07-09T11:42:09.693","SCV","NULL","3","5","2015-07-09T11:44:35.754","OK","0"
"978","9003293","9003742","2015-07-09T11:42:09.695","SCV","NULL","3","5","2015-07-09T11:44:36.552","OK","0"
"979","9004813","9003742","2015-07-09T11:42:09.697","SCV","NULL","3","5","2015-07-09T11:44:37.247","OK","0"
"981","9003133","9003742","2015-07-09T11:42:09.704","SCV","NULL","3","5","2015-07-09T11:44:38.743","OK","0"
"982","9004756","9003742","2015-07-09T11:42:09.706","SCV","NULL","3","5","2015-07-09T11:44:39.502","OK","0"
"983","9004037","9003742","2015-07-09T11:42:09.708","SCV","NULL","3","5","2015-07-09T11:44:40.236","OK","0"
"984","9004047","9003742","2015-07-09T11:42:09.709","SCV","NULL","3","5","2015-07-09T11:44:40.721","OK","0"
"986","9004858","9003742","2015-07-09T11:42:09.713","SCV","NULL","3","5","2015-07-09T11:44:42.194","OK","0"
"987","9003235","9003742","2015-07-09T11:42:09.715","SCV","NULL","3","5","2015-07-09T11:44:42.975","OK","0"
"988","9004326","9003742","2015-07-09T11:42:09.716","SCV","NULL","3","5","2015-07-09T11:44:43.595","OK","0"
"990","9004752","9003742","2015-07-09T11:42:09.719","SCV","NULL","3","5","2015-07-09T11:44:45.183","OK","0"
"991","9002396","9003742","2015-07-09T11:42:09.721","SCV","NULL","3","5","2015-07-09T11:44:45.365","OK","0"
"992","9003004","9003742","2015-07-09T11:42:09.722","SCV","NULL","3","5","2015-07-09T11:44:45.943","OK","0"
"993","9003159","9003742","2015-07-09T11:42:09.724","SCV","NULL","3","5","2015-07-09T11:44:46.676","OK","0"
"995","9003148","9003742","2015-07-09T11:42:09.731","SCV","NULL","3","5","2015-07-09T11:44:48.125","OK","0"
"996","9003632","9003742","2015-07-09T11:42:09.732","SCV","NULL","3","5","2015-07-09T11:44:48.710","OK","0"
"997","9003386","9003742","2015-07-09T11:42:09.734","SCV","NULL","3","5","2015-07-09T11:44:50.000","OK","0"
"998","9004158","9003742","2015-07-09T11:42:09.738","SCV","NULL","3","5","2015-07-09T11:44:50.771","OK","0"
"1000","9003312","9003742","2015-07-09T11:42:09.742","SCV","NULL","3","5","2015-07-09T11:44:51.745","OK","0"
"1001","9004040","9003742","2015-07-09T11:42:09.744","SCV","NULL","3","5","2015-07-09T11:44:52.343","OK","0"
"1002","9004270","9003742","2015-07-09T11:42:09.747","SCV","NULL","3","5","2015-07-09T11:44:52.921","OK","0"
"1004","9003460","9003742","2015-07-09T11:42:09.750","SCV","NULL","3","5","2015-07-09T11:44:54.509","OK","0"
"1005","9004330","9003742","2015-07-09T11:42:09.754","SCV","NULL","3","5","2015-07-09T11:44:54.829","OK","0"
"1006","9004104","9003742","2015-07-09T11:42:09.755","SCV","NULL","3","5","2015-07-09T11:44:55.556","OK","0"
"1007","9004432","9003742","2015-07-09T11:42:09.757","SCV","NULL","3","5","2015-07-09T11:44:56.340","OK","0"
"1009","9004164","9003742","2015-07-09T11:42:09.761","SCV","NULL","3","5","2015-07-09T11:44:57.759","OK","0"
"1010","9003419","9003742","2015-07-09T11:42:09.763","SCV","NULL","3","5","2015-07-09T11:44:58.500","OK","0"
"1011","9002416","9003742","2015-07-09T11:42:09.765","SCV","NULL","3","5","2015-07-09T11:44:59.123","OK","0"
"1013","9002936","9003742","2015-07-09T11:42:09.769","SCV","NULL","3","5","2015-07-09T11:45:00.614","OK","0"
"1014","9003210","9003742","2015-07-09T11:42:09.771","SCV","NULL","3","5","2015-07-09T11:45:01.651","OK","0"
"1015","9003438","9003742","2015-07-09T11:42:09.773","SCV","NULL","3","5","2015-07-09T11:45:04.315","OK","0"
"1016","9004434","9003742","2015-07-09T11:42:09.775","SCV","NULL","3","5","2015-07-09T11:45:05.402","OK","0"
"927","9003276","9003742","2015-07-09T11:42:09.590","SCV","NULL","3","5","2015-07-09T11:44:00.823","OK","0"
"930","9003240","9003742","2015-07-09T11:42:09.605","SCV","NULL","3","5","2015-07-09T11:44:03.430","OK","0"
"934","9003315","9003742","2015-07-09T11:42:09.613","SCV","NULL","3","5","2015-07-09T11:44:06.136","OK","0"
"939","9004383","9003742","2015-07-09T11:42:09.623","SCV","NULL","3","5","2015-07-09T11:44:09.637","OK","0"
"943","9002670","9003742","2015-07-09T11:42:09.630","SCV","NULL","3","5","2015-07-09T11:44:11.340","OK","0"
"948","9002229","9003742","2015-07-09T11:42:09.639","SCV","NULL","3","5","2015-07-09T11:44:15.362","OK","0"
"953","9004305","9003742","2015-07-09T11:42:09.649","SCV","NULL","3","5","2015-07-09T11:44:19.090","OK","0"
"957","9003562","9003742","2015-07-09T11:42:09.657","SCV","NULL","3","5","2015-07-09T11:44:21.719","OK","0"
"962","9004244","9003742","2015-07-09T11:42:09.666","SCV","NULL","3","5","2015-07-09T11:44:25.336","OK","0"
"966","9003619","9003742","2015-07-09T11:42:09.672","SCV","NULL","3","5","2015-07-09T11:44:28.320","OK","0"
"971","9003720","9003742","2015-07-09T11:42:09.682","SCV","NULL","3","5","2015-07-09T11:44:32.087","OK","0"
"976","9004031","9003742","2015-07-09T11:42:09.692","SCV","NULL","3","5","2015-07-09T11:44:35.562","OK","0"
"980","9004759","9003742","2015-07-09T11:42:09.700","SCV","NULL","3","5","2015-07-09T11:44:38.021","OK","0"
